"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
16533,"rs2254287",18193043,"Newly identified loci that influence lipid concentrations and risk of coronary artery disease.","LDL cholesterol","8,589 individuals","7,440-10,783 individuals","6p21.32",6,33143948,"B3GALT4","COL11A2",NULL,NULL,"rs2254287-G","rs2254287",2254287,"intron",0,0.38,5E-8,7.30103,"",1.91,1.91,"[NR] mg/dl higher","Illumina and Affymetrix[~2,261,000] (imputed)","N",1305,"2008-11-25",1,1,320,"LDL cholesterol",1,272.11,NULL,NULL,NULL
16534,"rs6511720",18193043,"Newly identified loci that influence lipid concentrations and risk of coronary artery disease.","LDL cholesterol","8,589 individuals","7,440-10,783 individuals","19p13.2",19,11202306,"LDLR","LDLR",NULL,NULL,"rs6511720-G","rs6511720",6511720,"intron",0,0.90,4E-26,25.3979,"",9.17,9.17,"[NR] mg/dl higher","Illumina and Affymetrix[~2,261,000] (imputed)","N",1305,"2008-11-25",1,1,320,"LDL cholesterol",1,272.11,NULL,NULL,NULL
16535,"rs11206510",18193043,"Newly identified loci that influence lipid concentrations and risk of coronary artery disease.","LDL cholesterol","8,589 individuals","7,440-10,783 individuals","1p32.3",1,55496039,"PCSK9","BSND - PCSK9",7809,255738,"rs11206510-T","rs11206510",11206510,"Intergenic",1,0.81,4E-11,10.3979,"",3.04,3.04,"[NR] mg/dl higher","Illumina and Affymetrix[~2,261,000] (imputed)","N",1305,"2008-11-25",1,1,320,"LDL cholesterol",1,272.11,NULL,NULL,NULL
16536,"rs4420638",18193043,"Newly identified loci that influence lipid concentrations and risk of coronary artery disease.","LDL cholesterol","8,589 individuals","7,440-10,783 individuals","19q13.32",19,45422946,"APOE,APOC1,APOC4","APOC1",NULL,NULL,"rs4420638-G","rs4420638",4420638,"nearGene-3",0,0.18,3E-43,42.5229,"",6.61,6.61,"[NR] mg/dl higher","Illumina and Affymetrix[~2,261,000] (imputed)","N",1305,"2008-11-25",1,1,320,"LDL cholesterol",1,272.11,NULL,NULL,NULL
16537,"rs562338",18193043,"Newly identified loci that influence lipid concentrations and risk of coronary artery disease.","LDL cholesterol","8,589 individuals","7,440-10,783 individuals","2p24.1",2,21288321,"APOB","APOB - KLHL29",338,114818,"rs562338-G","rs562338",562338,"Intergenic",1,0.82,6E-22,21.2218,"",4.89,4.89,"[NR] mg/dl higher","Illumina and Affymetrix[~2,261,000] (imputed)","N",1305,"2008-11-25",1,1,320,"LDL cholesterol",1,272.11,NULL,NULL,NULL
16538,"rs16996148",18193043,"Newly identified loci that influence lipid concentrations and risk of coronary artery disease.","LDL cholesterol","8,589 individuals","7,440-10,783 individuals","19p13.11",19,19658472,"NCAN,CILP2","CILP2 - PHF5CP",148113,450232,"rs16996148-G","rs16996148",16996148,"Intergenic",1,0.89,3E-9,8.52288,"",3.32,3.32,"[NR] mg/dl higher","Illumina and Affymetrix[~2,261,000] (imputed)","N",1305,"2008-11-25",1,1,320,"LDL cholesterol",1,272.11,NULL,NULL,NULL
8899,"rs7747752",22290723,"Association of glycosylated hemoglobin with the gene encoding CDKAL1 in the Korean Association Resource (KARE) study.","Glycated hemoglobin levels","4,275 Korean ancestry individuals","3,782 Korean ancestry individuals","6p22.3",6,20725423,"CDKAL1","CDKAL1",NULL,NULL,"rs7747752-C","rs7747752",7747752,"intron",0,0.53,1E-11,11,"",.05,0.05,"[NR] % decrease","Affymetrix [1,693,116] (imputed)","N",925,"2012-02-25",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12578,"rs2779116",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","1q23.1",1,158585415,"SPTA1","SPTA1",NULL,NULL,"rs2779116-T","rs2779116",2779116,"intron",0,0.27,3E-9,8.52288,"",.02,0.02,"[0.01-0.03] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12579,"rs552976",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","2q31.1",2,169791438,"G6PC2,ABCB11","ABCB11",NULL,NULL,"rs552976-G","rs552976",552976,"intron",0,0.64,8E-18,17.0969,"",.05,0.05,"[0.04-0.06] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12580,"rs1800562",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","6p22.2",6,26093141,"HFE","HFE",NULL,NULL,"rs1800562-G","rs1800562",1800562,"missense",0,0.94,3E-20,19.5229,"",.06,0.06,"[0.05-0.07] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12581,"rs1799884",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","7p13",7,44229068,"GCK","GCK",NULL,NULL,"rs1799884-T","rs1799884",1799884,"nearGene-5",0,0.18,1E-20,20,"",.04,0.04,"[0.03-0.05] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12582,"rs4737009",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","8p11.21",8,41630405,"ANK1","ANK1",NULL,NULL,"rs4737009-A","rs4737009",4737009,"intron",0,0.24,6E-12,11.2218,"",.03,0.03,"[0.02-0.04] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12583,"rs16926246",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","10q22.1",10,71093392,"HK1","HK1",NULL,NULL,"rs16926246-C","rs16926246",16926246,"intron",0,0.90,3E-54,53.5229,"",.09,0.09,"[0.08-0.10] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12584,"rs1387153",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","11q14.3",11,92673828,"MTNR1B","FAT3 - MTNR1B",120114,4544,"rs1387153-T","rs1387153",1387153,"Intergenic",1,0.28,4E-11,10.3979,"",.03,0.03,"[0.02-0.04] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12585,"rs7998202",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","13q34",13,113331868,"ATP11A,TUBGCP3","C13orf35",NULL,NULL,"rs7998202-G","rs7998202",7998202,"intron",0,0.14,5E-9,8.30103,"",.03,0.03,"[0.02-0.04] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12586,"rs1046896",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","17q25.3",17,80685533,"FN3K","FN3KRP",NULL,NULL,"rs1046896-T","rs1046896",1046896,"ncRNA",0,0.31,2E-26,25.699,"",.04,0.04,"[0.03-0.05] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12587,"rs855791",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","22q12.3",22,37462936,"TMPRSS6","TMPRSS6",NULL,NULL,"rs855791-A","rs855791",855791,"missense",0,0.42,3E-14,13.5229,"",.03,0.03,"[0.02-0.04] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
12588,"rs6474359",20858683,"Common variants at 10 genomic loci influence hemoglobin A&#x02081;(C) levels via glycemic and nonglycemic pathways.","Glycated hemoglobin levels","up to 46,368 European ancestry individuals","NR","8p11.21",8,41549194,"ANK1","ANK1",NULL,NULL,"rs6474359-T","rs6474359",6474359,"intron",0,0.97,1E-8,8,"",.06,0.06,"[0.04-0.08] % increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",925,"2010-10-07",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
15558,"rs7072268",19096518,"Novel association of HK1 with glycated hemoglobin in a non-diabetic population: a genome-wide evaluation of 14,618 participants in the Women's Genome Health Study.","Glycated hemoglobin levels","14,618 European ancestry women","455 European ancestry men and women","10q22.1",10,71099913,"HK1","HK1",NULL,NULL,"rs7072268-A","rs7072268",7072268,"intron",0,0.50,2E-25,24.699,"",.05,0.05,"[NR] % increase","Illumina [337,343]","N",925,"2009-06-22",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
15559,"rs1402837",19096518,"Novel association of HK1 with glycated hemoglobin in a non-diabetic population: a genome-wide evaluation of 14,618 participants in the Women's Genome Health Study.","Glycated hemoglobin levels","14,618 European ancestry women","455 European ancestry men and women","2q31.1",2,169757354,"G6PC2","G6PC2",NULL,NULL,"rs1402837-A","rs1402837",1402837,"nearGene-5",0,0.23,5E-10,9.30103,"",.02,0.02,"[NR] % increase","Illumina [337,343]","N",925,"2009-06-22",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
15560,"rs730497",19096518,"Novel association of HK1 with glycated hemoglobin in a non-diabetic population: a genome-wide evaluation of 14,618 participants in the Women's Genome Health Study.","Glycated hemoglobin levels","14,618 European ancestry women","455 European ancestry men and women","7p13",7,44223721,"GCK","GCK",NULL,NULL,"rs730497-A","rs730497",730497,"intron",0,0.17,6E-12,11.2218,"",.03,0.03,"[NR] % increase","Illumina [337,343]","N",925,"2009-06-22",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
15561,"rs13266634",19096518,"Novel association of HK1 with glycated hemoglobin in a non-diabetic population: a genome-wide evaluation of 14,618 participants in the Women's Genome Health Study.","Glycated hemoglobin levels","14,618 European ancestry women","455 European ancestry men and women","8q24.11",8,118184783,"SLC30A8","SLC30A8",NULL,NULL,"rs13266634-A","rs13266634",13266634,"missense",0,0.30,5E-8,7.30103,"",.02,0.02,"[NR] % decrease","Illumina [337,343]","N",925,"2009-06-22",1,1,381,"Glycated hemoglobin levels",1,250,NULL,NULL,NULL
16055,"rs492602",18776911,"Common variants of FUT2 are associated with plasma vitamin B12 levels.","Vitamin B12 levels","1,658 women","1,059 women","19q13.33",19,49206417,"FUT2","FUT2",NULL,NULL,"rs492602-G","rs492602",492602,"cds-synon",0,0.49,5E-17,16.301,"",.09,0.09,"[0.07-0.11] pg/ml decrease","Illumina[528,134]","N",2704,"2008-11-25",1,1,386,"Vitamin B12 levels",1,281.1,NULL,NULL,NULL
3076,"rs1537370",23561647,"Genome-wide association study of coronary and aortic calcification implicates risk loci for coronary artery disease and myocardial infarction.","Coronary artery calcification","2,620 European ancestry males",NULL,"9p21.3",9,22084310,"CDKN2A,CDKN2B","CDKN2B-AS1",NULL,NULL,"rs1537370-T","rs1537370",1537370,"intron",0,0.46,2E-11,10.699,"",.53,0.53,"[0.38-0.69] unit increase","Illumina [2.5 Million] (Imputed)","N",640,"2013-06-18",1,1,393,"Coronary artery calcification",1,411.4,NULL,NULL,NULL
9714,"rs12150660",21998597,"Genetic determinants of serum testosterone concentrations in men.","Testosterone levels","8,938 European ancestry males","5,491 European ancestry males","17p13.1",17,7521915,"SHBG","SHBG",NULL,NULL,"rs12150660-T","rs12150660",12150660,"intron",0,0.23,1E-41,41,"(Testosterone)",31.80,31.80,"[27.29-36.31] ng/dl increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",2574,"2011-11-15",1,1,448,"Testosterone levels",1,257.1,NULL,NULL,NULL
9715,"rs6258",21998597,"Genetic determinants of serum testosterone concentrations in men.","Testosterone levels","8,938 European ancestry males","5,491 European ancestry males","17p13.1",17,7534678,"SHBG","SHBG",NULL,NULL,"rs6258-T","rs6258",6258,"missense",0,0.02,2E-22,21.699,"(Testosterone)",82.30,82.30,"[65.64-98.96] ng/dl decrease","Affymetrix & Illumina [~2.5 million] (imputed)","N",2574,"2011-11-15",1,1,448,"Testosterone levels",1,257.1,NULL,NULL,NULL
16184,"rs4704397",18514160,"Phosphodiesterase 8B gene variants are associated with serum TSH levels and thyroid function.","Thyroid stimulating hormone","4,300 Sardinian indivduals","1,164 Italian indivduals, 1,136 Old Order Amish individuals, 1,858 Sardinian individuals","5q13.3",5,76518442,"PDE8B","PDE8B",NULL,NULL,"rs4704397-A","rs4704397",4704397,"intron",0,0.44,2E-20,19.699,"",.25,0.25,"[0.17-0.33] uIU/ml increase","Affymetrix [362,129]","N",2590,"2013-05-02",1,1,464,"Thyroid stimulating hormone",1,246.7,NULL,NULL,NULL
3657,"rs12054895",23377640,"Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.","Major depressive disorder","Up to 2,256 European ancestry cases","NR","5p14.1",5,27611431,"Intergenic","CDH9 - LSP1P3",1007,729862,"rs12054895-T","rs12054895",12054895,"Intergenic",1,0.275456,3E-8,7.52288,"(% improvement - SSRI treated - 2 weeks)",.24,0.24,"[0.16-0.33] unit increase","Illumina & Affymetrix [1.2 million] (Imputed)","N",1418,"2013-05-09",1,1,530,"Major depressive disorder",1,296.22,NULL,NULL,NULL
16391,"rs1051730",18385739,"A variant associated with nicotine dependence, lung cancer and peripheral arterial disease.","Nicotine dependence","10,995 smokers","4,848 smokers","15q25.1",15,78894339,"CHRNA3,CHRNA5,CHRNB4","CHRNA3",NULL,NULL,"rs1051730-T","rs1051730",1051730,"cds-synon",0,0.35,6E-20,19.2218,"",.10,0.10,"[0.08-0.12] increase in cigarettes per day","Illumina[306,207]","N",1679,"2008-11-25",1,1,540,"Nicotine dependence",1,318,NULL,NULL,NULL
7745,"rs2036527",22832964,"Genome-wide meta-analyses of smoking behaviors in African Americans.","Smoking behavior","Up to 32,389 African American individuals","NR","15q25.1",15,78851615,"CHRNA5","PSMA4 - CHRNA5",5685,1138,"rs2036527-A","rs2036527",2036527,"Intergenic",1,0.22,2E-8,7.69897,"(CPD)",.04,0.04,"[0.026-0.054] unit increase","Affymetrix & Illumina [~2.9 million] (imputed)","N",2474,"2012-08-14",1,1,541,"Smoking behavior",1,318,NULL,NULL,NULL
13422,"rs1051730",20418889,"Meta-analysis and imputation refines the association of 15q25 with smoking quantity.","Smoking behavior","41,150 European descent individuals","120,516 European descent individuals","15q25.1",15,78894339,"CHRNA5,CHRNA3","CHRNA3",NULL,NULL,"rs1051730-G","rs1051730",1051730,"cds-synon",0,0.66,2E-66,65.699,"",.08,0.08,"[0.07-0.09] unit decrease","Affymetrix & Illumina [NR] (imputed)","N",2470,"2010-05-24",1,1,541,"Smoking behavior",1,318,NULL,NULL,NULL
13423,"rs1051730",20418890,"Genome-wide meta-analyses identify multiple loci associated with smoking behavior.","Smoking behavior","Up to 74,035 European ancestry individuals","Up to 68,988 participants","15q25.1",15,78894339,"CHRNA3","CHRNA3",NULL,NULL,"rs1051730-G","rs1051730",1051730,"cds-synon",0,0.65,3E-73,72.5229,"(CPD)",1.02,1.02,"[0.91-1.13] CPD decrease","Affymetrix, Illumina and Perlegen [~2.5 million] (imputed)","N",2474,"2010-05-24",1,1,541,"Smoking behavior",1,318,NULL,NULL,NULL
13424,"rs1329650",20418890,"Genome-wide meta-analyses identify multiple loci associated with smoking behavior.","Smoking behavior","Up to 74,035 European ancestry individuals","Up to 68,988 participants","10q23.32",10,93348120,"LOC100188947","LOC100188947",NULL,NULL,"rs1329650-T","rs1329650",1329650,"intron",0,0.28,6E-10,9.22185,"(CPD)",.37,0.37,"[0.25-0.49] CPD decrease","Affymetrix, Illumina and Perlegen [~2.5 million] (imputed)","N",2474,"2010-05-24",1,1,541,"Smoking behavior",1,318,NULL,NULL,NULL
13425,"rs3733829",20418890,"Genome-wide meta-analyses identify multiple loci associated with smoking behavior.","Smoking behavior","Up to 74,035 European ancestry individuals","Up to 68,988 participants","19q13.2",19,41310571,"CYP2A6,EGLN2","EGLN2;RAB4B-EGLN2",NULL,NULL,"rs3733829-G","rs3733829",3733829,"intron;intron",0,0.36,1E-8,8,"(CPD)",.33,0.33,"[0.22-0.44] CPD increase","Affymetrix, Illumina and Perlegen [~2.5 million] (imputed)","N",2474,"2010-05-24",1,1,541,"Smoking behavior",1,318,NULL,NULL,NULL
13428,"rs1051730",20418888,"Sequence variants at CHRNB3-CHRNA6 and CYP2A6 affect smoking behavior.","Smoking behavior","31,266 European ancestry individuals","54,731 European descent individuals","15q25.1",15,78894339,"NR","CHRNA3",NULL,NULL,"rs1051730-A","rs1051730",1051730,"cds-synon",0,0.34,2E-69,68.699,"",.80,0.80,"[0.70-0.90] CPD increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",2470,"2010-05-24",1,1,541,"Smoking behavior",1,318,NULL,NULL,NULL
13429,"rs6474412",20418888,"Sequence variants at CHRNB3-CHRNA6 and CYP2A6 affect smoking behavior.","Smoking behavior","31,266 European ancestry individuals","54,731 European descent individuals","8p11.21",8,42550498,"CHRNB3,CHRNA6","C8orf40 - CHRNB3",114926,1142,"rs6474412-T","rs6474412",6474412,"Intergenic",1,0.78,1E-8,8,"",.29,0.29,"[0.19-0.39] CPD increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",2470,"2010-05-24",1,1,541,"Smoking behavior",1,318,NULL,NULL,NULL
13431,"rs4105144",20418888,"Sequence variants at CHRNB3-CHRNA6 and CYP2A6 affect smoking behavior.","Smoking behavior","31,266 European ancestry individuals","54,731 European descent individuals","19q13.2",19,41358624,"CYP2A6,RAB4D","CYP2A6 - CYP2A7",1548,1549,"rs4105144-C","rs4105144",4105144,"Intergenic",1,0.70,2E-12,11.699,"",.39,0.39,"[0.27-0.51] CPD increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",2470,"2010-05-24",1,1,541,"Smoking behavior",1,318,NULL,NULL,NULL
8246,"rs9815663",22560479,"Genome-wide association study of the age of onset of childhood asthma.","Asthma (childhood onset)","573 European ancestry children","107 European ancestry children, 824 children","3p26.2",3,3614887,"IL5RA","CRBN - LRRN1",51185,57633,"rs9815663-T","rs9815663",9815663,"Intergenic",1,0.1820,2E-8,7.69897,"",.17,0.17,"[NR] unit decrease","Illumina [512,296]","N",223,"2012-06-26",1,1,554,"Asthma (childhood onset)",1,495,NULL,NULL,NULL
8247,"rs7927044",22560479,"Genome-wide association study of the age of onset of childhood asthma.","Asthma (childhood onset)","573 European ancestry children","107 European ancestry children, 824 children","11q24.2",11,127761666,"NR","KIRREL3-AS3 - ETS1",283165,2113,"rs7927044-A","rs7927044",7927044,"Intergenic",1,0.0134,7E-9,8.1549,"",.16,0.16,"[NR] unit decrease","Illumina [512,296]","N",223,"2012-06-26",1,1,554,"Asthma (childhood onset)",1,495,NULL,NULL,NULL
4817,"rs687289",23267103,"Linkage analysis identifies a locus for plasma von Willebrand factor undetected by genome-wide association.","Coagulation factor levels","3,250 European ancestry individuals, up to 212 individuals","NR","9q34.2",9,136137106,"ABO, LOC653163, ADAMTS13, OBP2B, OBP2A, C9orf96, LOC286310, SURF6, SURF5","ABO",NULL,NULL,"rs687289-T","rs687289",687289,"intron",0,0.751,1E-128,128,"",.33,0.33,"[0.30-0.36] lU/dL increase","Illumina [723,716]","N",556,"2013-02-21",1,1,581,"Coagulation factor levels",1,286,NULL,NULL,NULL
4819,"rs1063856",23267103,"Linkage analysis identifies a locus for plasma von Willebrand factor undetected by genome-wide association.","Coagulation factor levels","3,250 European ancestry individuals, up to 212 individuals","NR","12p13.31",12,6153534,"VWF","VWF",NULL,NULL,"rs1063856-A","rs1063856",1063856,"missense",0,0.395,5E-16,15.301,"",.12,0.12,"[0.091-0.149] lU/dL decrease","Illumina [723,716]","N",556,"2013-02-21",1,1,581,"Coagulation factor levels",1,286,NULL,NULL,NULL
13653,"rs9390459",20231535,"Novel associations of multiple genetic loci with plasma levels of factor VII, factor VIII, and von Willebrand factor: The CHARGE (Cohorts for Heart and Aging Research in Genome Epidemiology) Consortium.","Coagulation factor levels","Up to 23,608 European ancestry individuals","Up to 7,604 European ancestry individuals","6q24.3",6,147680359,"STXBP5","STXBP5",NULL,NULL,"rs9390459-A","rs9390459",9390459,"cds-synon",0,0.442,1E-22,22,"(vWF)",4.80,4.80,"[2.1-7.5] % decrease","Affymetrix & Illumina [~2.6 million] (imputed)","N",562,"2010-03-26",1,1,581,"Coagulation factor levels",1,286,NULL,NULL,NULL
14494,"rs12517906",19851299,"Linkage and genome-wide association analysis of obesity-related phenotypes: association of weight with the MGAT1 gene.","Weight","Up to 3,925 European individuals","NR","5q35.3",5,180170819,"MGAT1","OR2Y1 - MGAT1",134083,4245,"rs12517906-G","rs12517906",12517906,"Intergenic",1,0.85,7E-8,7.1549,"(females)",2.96,2.96,"[NR] kg decrease","Illumina [318,237]","N",2752,"2009-11-18",1,0,586,"Weight",1,278.1,NULL,NULL,NULL
15619,"rs2568958",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","1p31.1",1,72765116,"NEGR1","GDI2P2 - RPL31P12",100420259,100270887,"rs2568958-A","rs2568958",2568958,"Intergenic",1,0.58,2E-8,7.69897,"",3.37,3.37,"[2.19-4.55] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15620,"rs10913469",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","1q25.2",1,177913519,"SEC16B, RASAL2","SEC16B",NULL,NULL,"rs10913469-C","rs10913469",10913469,"intron",0,0.20,1E-8,8,"",3.82,3.82,"[2.51-5.13] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15621,"rs7561317",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","2p25.3",2,644953,"TMEM18","FAM150B - TMEM18",285016,129787,"rs7561317-G","rs7561317",7561317,"Intergenic",1,0.84,2E-18,17.699,"",6.47,6.47,"[5.02-7.92] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15622,"rs7647305",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","3q27.2",3,185834290,"SFRS10, ETV5, DGKG","ETV5 - DGKG",2119,1608,"rs7647305-C","rs7647305",7647305,"Intergenic",1,0.77,4E-9,8.39794,"",4.00,4.00,"[2.67-5.33] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15623,"rs2844479",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","6p21.33",6,31572956,"AIF1, NCR3","NCR3 - UQCRHP1",259197,100130756,"rs2844479-T","rs2844479",2844479,"Intergenic",1,0.68,2E-8,7.69897,"",3.58,3.58,"[2.33-4.83] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15625,"rs925946",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","11p14.1",11,27667202,"BDNF","BDNF-AS",NULL,NULL,"rs925946-T","rs925946",925946,"intron",0,0.34,4E-9,8.39794,"",3.80,3.80,"[2.55-5.05] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15629,"rs7498665",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","16p11.2",16,28883241,"SH2B1, ATP2A1","SH2B1",NULL,NULL,"rs7498665-G","rs7498665",7498665,"missense",0,0.44,1E-9,9,"",3.69,3.69,"[2.51-4.87] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15630,"rs6499640",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","16q12.2",16,53769677,"FTO","FTO",NULL,NULL,"rs6499640-A","rs6499640",6499640,"intron",0,0.65,6E-14,13.2218,"",5.50,5.50,"[4.07-6.93] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15631,"rs8050136",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","16q12.2",16,53816275,"FTO","FTO",NULL,NULL,"rs8050136-A","rs8050136",8050136,"intron",0,0.41,5E-36,35.301,"",7.05,7.05,"[5.95-8.15] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15632,"rs12970134",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","18q21.32",18,57884750,"MC4R","RPS3AP49 - MC4R",400652,4160,"rs12970134-A","rs12970134",12970134,"Intergenic",1,0.30,5E-13,12.301,"",4.66,4.66,"[3.41-5.91] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
15633,"rs29941",19079260,"Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.","Weight","80,969 individuals","11,036 individuals","19q13.11",19,34309532,"KCTD15, CHST8","KCTD15 - RPS4XP20",79047,100271386,"rs29941-C","rs29941",29941,"Intergenic",1,0.69,5E-9,8.30103,"",3.73,3.73,"[2.48-4.98] % SD","Illumina [305,846]","N",2750,"2009-01-15",1,1,586,"Weight",1,278.1,NULL,NULL,NULL
11316,"rs6601299",21347282,"Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.","Coronary heart disease","8,090 African American individuals","8,849 African American or African-Caribbean individuals","8p23.1",8,9184691,"PPP1R3B","LOC157273",NULL,NULL,"rs6601299-T","rs6601299",6601299,"intron",0,0.16,1E-8,8,"(HDL-C)",.14,0.14,"[0.09-0.19] SD decrease","Affymetrix [~2.74 million] (imputed)","N",651,"2011-04-07",1,1,597,"Coronary heart disease",1,411,NULL,NULL,NULL
