SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm654513	pheno_340.1	1.41E-03	0.00143	4.44E-03	"[[27948, 76], [120, 5]]"	5	Migrain with aura	15.9	6.92E-09	15.16	1.36E-08	15.32	3.12E-05	15.32	7.66E-06	1.02E-08	33.79
exm655195	pheno_634.1	1.45E-03	0.001447	3.39E-03	"[[15264, 36], [49, 3]]"	3	Missed abortion/Hydatidiform mole	28.83	1.08E-07	0	0.00E+00	25.96	3.07E-04	25.96	5.65E-05	2.32E-07	9.23
exm655821	pheno_603.1	1.38E-03	0.001379	1.07E-02	"[[9612, 21, 0], [100, 4, 0]]"	4	Hydrocele	19.03	1.28E-07	0	0.00E+00	17.97	1.34E-04	17.97	3.20E-05	1.97E-07	16.06
exm657991	pheno_642.1	2.65E-03	0.002652	6.86E-03	"[[15069, 79], [98, 6]]"	6	Preeclampsia and eclampsia	13.94	3.65E-09	0	0.00E+00	11.68	2.46E-05	11.68	7.02E-06	2.14E-08	49.57
exm658709	pheno_577.3	9.61E-03	0.009603	4.61E-03	"[[28203, 534, 2], [122, 10, 1]]"	12	Cyst and pseudocyst of pancreas	5.15	5.26E-08	5.02	7.87E-08	5	1.14E-05	5	4.93E-06	7.18E-08	243.82
exm659033	pheno_293	3.31E-03	0.003313	1.05E-03	"[[27311, 169, 4], [25, 4, 0]]"	4	Symptoms involving head and neck	15.7	7.99E-09	15.38	8.77E-09	22.93	4.18E-05	22.93	8.10E-06	4.05E-09	20.49
exm659657	pheno_800.4	1.13E-03	0.001127	4.31E-03	"[[25387, 57], [106, 4]]"	4	Fracture of patella	16.49	1.17E-07	16.63	9.92E-08	16.81	1.40E-04	16.81	3.25E-05	1.31E-07	17.24
exm660045	pheno_159.4	1.13E-03	0.001127	3.34E-03	"[[25299, 52], [81, 4]]"	4	Malignant neoplasm of retroperitoneum and peritoneum	23.27	3.75E-09	23.43	3.06E-09	24.03	3.74E-05	24.03	7.29E-06	3.63E-09	20.2
exm660953	pheno_571.6	1.20E-03	0.001198	1.01E-02	"[[23163, 52], [232, 6]]"	6	Primary biliary cirrhosis	11.78	1.88E-08	11.31	2.93E-08	11.52	2.67E-05	11.52	7.83E-06	2.67E-08	48.46
exm663203	pheno_367.8	2.46E-03	0.002456	3.13E-03	"[[27230, 132], [81, 5]]"	5	Hypermetropia	12.55	7.70E-08	12.27	1.06E-07	12.73	7.25E-05	12.73	1.92E-05	8.35E-08	29.21
exm663238	pheno_642.1	2.83E-03	0.002829	6.86E-03	"[[14940, 87], [97, 6]]"	6	Preeclampsia and eclampsia	12.4	1.61E-08	0	0.00E+00	10.62	4.06E-05	10.62	1.21E-05	6.64E-08	44.77
exm663816	pheno_817	4.00E-03	0.003993	2.05E-03	"[[28427, 225], [53, 6]]"	6	Concussion	14.11	1.42E-09	14.23	1.25E-09	14.3	8.02E-06	14.3	2.02E-06	1.44E-09	61.41
exm668969	pheno_958.1	1.07E-03	0.001069	1.52E-03	"[[28605, 51, 3], [41, 1, 1]]"	3	Postoperative shock	15.65	9.12E-08	15.36	9.92E-08	36.31	1.04E-04	36.31	1.60E-05	5.64E-09	10.5
exm669373	pheno_090	1.45E-03	0.001446	1.18E-03	"[[29514, 80, 1], [33, 1, 1]]"	3	Sexually transmitted infections (not HIV or hepatitis)	20.47	8.26E-08	19.15	1.47E-07	32.28	1.45E-04	32.28	2.34E-05	1.59E-08	10.28
exm669515	pheno_731	2.55E-03	0.002547	1.38E-03	"[[22150, 105], [28, 3]]"	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	27.1	1.18E-07	25.47	1.74E-07	22.6	4.51E-04	22.6	8.62E-05	6.72E-07	8.91
exm669914	pheno_364.2	1.88E-03	0.001884	2.60E-03	"[[26382, 99], [65, 4]]"	4	Corneal edema	17.06	1.16E-07	16.89	9.06E-08	16.4	1.52E-04	16.4	3.51E-05	1.57E-07	17.11
exm670093	pheno_642.1	2.25E-03	0.002249	6.86E-03	"[[15056, 64], [100, 5]]"	5	Preeclampsia and eclampsia	13.79	6.88E-08	0	0.00E+00	11.76	1.12E-04	11.76	3.16E-05	2.79E-07	26.07
exm671605	pheno_642.1	2.06E-03	0.00206	6.86E-03	"[[15082, 65], [100, 5]]"	5	Preeclampsia and eclampsia	13.99	5.91E-08	0	0.00E+00	11.6	1.19E-04	11.6	3.38E-05	3.21E-07	25.78
exm671615	pheno_010	1.14E-03	0.001144	1.80E-03	"[[24905, 58], [41, 4]]"	4	Tuberculosis	45.23	4.11E-12	43.76	4.01E-12	41.89	4.73E-06	41.89	6.98E-07	8.90E-12	23.38
exm673745	pheno_790.8	1.77E-03	0.001766	4.64E-03	"[[25864, 90], [116, 5]]"	5	Elevated C-reactive protein (CRP)	12.21	1.10E-07	12.33	9.32E-08	12.39	8.22E-05	12.39	2.23E-05	1.13E-07	28.52
exm673821	pheno_592.2	1.76E-03	0.001762	1.50E-03	"[[20996, 73], [29, 3]]"	3	Urethritis and urethral syndrome	29.93	4.50E-08	29.58	4.26E-08	29.75	2.07E-04	29.75	3.47E-05	7.13E-08	9.58
exm676253	pheno_782.6	1.15E-03	0.001145	2.57E-03	"[[24405, 51], [60, 3]]"	3	Pallor and flushing	31.8	2.56E-08	27.26	7.18E-08	23.93	3.65E-04	23.93	6.89E-05	3.22E-07	9.26
exm681448	pheno_697	1.65E-03	0.001647	1.11E-02	"[[24934, 73], [274, 9]]"	9	Sarcoidosis	11.26	1.75E-11	11.03	2.25E-11	11.22	3.48E-07	11.22	1.06E-07	1.88E-11	315.9
exm681547	pheno_731	2.49E-03	0.002486	1.38E-03	"[[22196, 102], [29, 3]]"	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	27.65	9.43E-08	26.25	1.32E-07	22.51	4.54E-04	22.51	8.70E-05	6.76E-07	8.92
exm681712	pheno_596.1	1.43E-02	0.01431	4.61E-03	"[[25806, 733, 3], [108, 15, 0]]"	15	Bladder neck obstruction	4.64	3.72E-08	4.63	3.09E-08	4.6	2.81E-06	4.6	1.28E-06	1.36E-08	611.58
exm682136	pheno_530.7	7.49E-03	0.007485	1.09E-03	"[[18939, 278, 1], [16, 5, 0]]"	5	Gastroesophageal laceration-hemorrhage syndrome	19.21	4.22E-09	18.04	5.36E-09	18.42	1.46E-05	18.42	3.21E-06	1.93E-09	36.22
exm683377	pheno_756.3	1.06E-03	0.00106	9.06E-04	"[[28630, 57], [24, 2]]"	2	"Congenital anomalies of muscle, tendon, fascia, and connective tissue"	65.13	1.15E-07	56.14	1.99E-07	41.86	1.31E-03	41.86	1.76E-04	1.31E-06	4.48
exm684938	pheno_224	2.63E-03	0.002624	4.18E-03	"[[27762, 143], [111, 6]]"	6	Benign neoplasm of eye	9.63	1.33E-07	10.06	7.17E-08	10.49	3.93E-05	10.49	1.16E-05	5.09E-08	46.82
exm685012	pheno_297	1.45E-03	0.001446	7.83E-03	"[[20361, 50], [156, 5]]"	5	Suicidal ideation or attempt	14.59	3.20E-08	15.08	2.41E-08	13.05	7.00E-05	13.05	1.89E-05	9.15E-08	28.52
exm685012	pheno_297.1	1.45E-03	0.001446	5.07E-03	"[[20361, 50], [100, 4]]"	4	Suicidal ideation	18.46	6.40E-08	19.01	5.19E-08	16.29	1.62E-04	16.29	3.84E-05	2.04E-07	16.7
exm68618	pheno_681.1	2.02E-03	0.002018	1.26E-02	"[[24501, 83], [306, 8]]"	8	Cellulitis and abscess of fingers/toes	8.11	2.68E-08	7.87	3.79E-08	7.72	2.01E-05	7.72	7.19E-06	5.54E-08	91.84
exm689258	pheno_642.1	2.11E-03	0.00211	6.86E-03	"[[15082, 62], [100, 5]]"	5	Preeclampsia and eclampsia	14.26	5.02E-08	0	0.00E+00	12.16	9.68E-05	12.16	2.69E-05	1.99E-07	26.81
exm68944	pheno_804	2.89E-03	0.002893	1.46E-02	"[[25308, 134], [365, 11]]"	11	Fracture of hand or wrist	5.68	4.75E-08	5.72	4.21E-08	5.69	9.59E-06	5.69	4.00E-06	4.62E-08	209.54
exm689993	pheno_876	1.09E-03	0.001093	1.98E-03	"[[26152, 55], [49, 3]]"	3	Posttraumatic wound infection not elsewhere classified	28.01	4.98E-08	28.68	4.00E-08	29.11	2.09E-04	29.11	3.58E-05	6.26E-08	9.74
exm690431	pheno_642.1	2.06E-03	0.00206	6.86E-03	"[[15083, 65], [100, 5]]"	5	Preeclampsia and eclampsia	13.68	7.73E-08	0	0.00E+00	11.6	1.19E-04	11.6	3.38E-05	3.20E-07	25.78
exm692027	pheno_224.1	1.31E-03	0.001312	2.86E-03	"[[27833, 70], [76, 4]]"	4	"Benign neoplasm of eye, uveal"	19.85	2.23E-08	20.84	1.04E-08	20.93	6.12E-05	20.93	1.26E-05	1.34E-08	19.33
exm6954	pheno_701	1.51E-03	0.00153	4.01E-02	"[[26344, 67], [1088, 14]]"	14	Other hypertrophic and atrophic conditions of skin	5.45	1.39E-08	5.07	4.69E-08	5.06	3.75E-06	5.06	1.76E-06	3.47E-08	384.81
exm695758	pheno_199.4	2.22E-03	0.00222	2.54E-03	"[[20757, 96], [49, 4]]"	4	Neurofibromatosis	21.24	2.02E-08	19.72	4.19E-08	17.65	1.21E-04	17.65	2.69E-05	9.44E-08	17.42
exm696329	pheno_614.54	2.93E-03	0.002926	2.16E-03	"[[14236, 84], [27, 4]]"	4	Abscess or ulceration of vulva	23.68	1.04E-08	0	0.00E+00	25.11	3.66E-05	25.11	6.89E-06	5.63E-09	19.06
exm700037	pheno_270.2	1.16E-03	0.00116	1.70E-03	"[[27587, 61], [44, 3]]"	3	Disorders of amino-acid metabolism	32.64	2.20E-08	34.58	1.78E-08	30.83	1.78E-04	30.83	2.94E-05	3.79E-08	9.87
exm704482	pheno_332	3.23E-03	0.003229	1.05E-02	"[[22554, 135, 0], [232, 7, 1]]"	9	Parkinson's disease	7.22	3.53E-08	6.55	1.17E-07	6.4	2.29E-05	6.4	8.89E-06	1.00E-07	114.01
exm705222	pheno_958.2	1.80E-03	0.0018	4.61E-03	"[[28824, 98], [128, 6]]"	6	Traumatic and surgical subcutaneous emphysema	13.88	1.19E-09	14.16	1.00E-09	13.79	9.01E-06	13.79	2.35E-06	1.50E-09	62.61
exm705989	pheno_199.4	1.43E-03	0.00143	2.54E-03	"[[20796, 57], [50, 3]]"	3	Neurofibromatosis	28.97	9.73E-08	28.27	1.11E-07	21.89	4.75E-04	21.89	9.35E-05	7.03E-07	8.97
exm706356	pheno_295.1	1.41E-03	0.001413	3.90E-03	"[[20355, 57], [76, 4]]"	4	Schizophrenia	18.61	3.78E-08	18.07	5.44E-08	18.8	9.49E-05	18.8	2.08E-05	4.92E-08	18.03
exm706356	pheno_856	1.41E-03	0.001413	1.87E-03	"[[25001, 67], [44, 3]]"	3	Vascular complications of surgery and medical procedures	27.44	6.71E-08	27.41	6.48E-08	25.44	3.08E-04	25.44	5.60E-05	1.98E-07	9.4
exm706664	pheno_282.9	2.91E-03	0.00291	4.23E-03	"[[18945, 111], [76, 5]]"	5	Other hereditary hemolytic anemias	13.79	8.30E-08	13.6	1.08E-07	11.23	1.33E-04	11.23	3.78E-05	3.87E-07	25.54
exm706812	pheno_635.2	1.25E-03	0.001245	2.87E-03	"[[15262, 37], [41, 3]]"	3	"Antepartum hemorrhage, abruptio placentae, and placenta previa"	34.1	3.44E-08	0	0.00E+00	30.18	2.02E-04	30.18	3.44E-05	7.00E-08	9.54
exm707660	pheno_754.2	4.26E-03	0.00428	1.90E-03	"[[28618, 241, 1], [50, 5, 0]]"	5	"Spondylolisthesis, congenital"	11.83	1.36E-07	11.28	1.83E-07	11.26	1.18E-04	11.26	3.30E-05	2.36E-07	27.24
exm707876	pheno_571.6	2.23E-03	0.002228	1.01E-02	"[[23119, 104], [227, 9]]"	9	Primary biliary cirrhosis	8.79	9.91E-10	8.38	2.07E-09	8.81	2.18E-06	8.81	7.33E-07	9.06E-10	213.86
exm707876	pheno_575.1	2.23E-03	0.002228	8.59E-03	"[[27149, 115], [228, 8]]"	8	Cholangitis	8.58	8.58E-09	8.4	1.07E-08	8.28	1.15E-05	8.28	3.94E-06	1.53E-08	109.81
exm708802	pheno_327.41	1.78E-03	0.001783	2.42E-03	"[[24266, 81, 2], [57, 0, 2]]"	4	Organic or persistent insomnia	11.61	1.32E-07	12.46	5.45E-08	20.07	6.76E-05	-1	-1.00E+00	1.47E-08	19.55
exm709406	pheno_750.1	2.96E-03	0.00296	2.50E-03	"[[27723, 155, 5], [65, 4, 1]]"	6	Upper gastrointestinal congenital anomalies	8.75	7.01E-08	9.2	3.02E-08	15.09	5.01E-06	15.09	1.24E-06	2.60E-10	72.17
exm709909	pheno_425.8	5.59E-03	0.0056	1.32E-03	"[[26848, 296, 1], [32, 3, 1]]"	5	Other cardiomyopathy	13.74	3.16E-08	13.37	3.13E-08	13.52	5.37E-05	13.52	1.37E-05	3.74E-08	31.19
exm711564	pheno_642.1	1.71E-03	0.001708	6.86E-03	"[[15073, 53], [100, 5]]"	5	Preeclampsia and eclampsia	18.19	4.25E-09	0	0.00E+00	14.22	4.85E-05	14.22	1.26E-05	3.95E-08	30.15
exm712518	pheno_204.3	4.56E-03	0.004562	1.07E-03	"[[26711, 240, 1], [25, 4, 0]]"	4	Monocytic leukemia	16.23	9.90E-08	15.74	1.33E-07	16.43	1.47E-04	16.43	3.36E-05	1.36E-07	17.35
exm712678	pheno_729.3	4.06E-03	0.004071	1.36E-03	"[[23371, 178, 2], [28, 4, 0]]"	4	Panniculitis	16.27	5.23E-08	15.75	6.41E-08	17.19	1.24E-04	17.19	2.76E-05	8.33E-08	17.85
exm713898	pheno_259.8	1.02E-03	0.001023	8.93E-04	"[[22706, 43], [18, 3]]"	3	Polyglandular activity in multiple endocrine adenomatosis	99.99	1.40E-12	85.54	4.99E-12	88.01	1.00E-05	88.01	9.99E-07	6.19E-12	10.65
exm714764	pheno_723	4.53E-03	0.004541	5.08E-03	"[[24093, 214], [116, 8]]"	8	Other disorders of cervical region	7.52	6.30E-08	7.53	5.95E-08	7.76	1.83E-05	7.76	6.34E-06	4.15E-08	96.36
exm71538	pheno_524.3	1.35E-03	0.001345	2.86E-03	"[[27442, 67, 2], [76, 2, 1]]"	4	Anomalies of tooth position/malocclusion	13.05	9.51E-08	13.36	1.17E-07	20.1	6.71E-05	20.1	1.41E-05	1.44E-08	19.57
exm717650	pheno_275.1	1.75E-03	0.001766	4.11E-03	"[[26329, 85], [104, 5]]"	5	Disorders of iron metabolism	14.79	1.33E-08	15.31	7.71E-09	14.89	3.56E-05	14.89	8.84E-06	1.43E-08	33.05
exm718489	pheno_592.11	1.11E-03	0.00111	2.44E-03	"[[21191, 49], [49, 3]]"	3	Acute cystitis	29.62	4.55E-08	28.13	6.43E-08	26.48	2.79E-04	26.48	5.02E-05	1.55E-07	9.44
exm719590	pheno_117	4.61E-03	0.004609	1.25E-02	"[[25477, 225, 2], [312, 13, 0]]"	13	Mycoses	4.48	1.40E-07	4.51	1.22E-07	4.56	1.33E-05	4.56	6.15E-06	1.32E-07	257.91
exm720252	pheno_707.3	2.44E-03	0.002439	6.42E-03	"[[28052, 127, 2], [176, 5, 1]]"	7	Chronic ulcer of unspecified site	7.3	1.01E-07	7.23	9.75E-08	8.42	3.34E-05	8.42	1.11E-05	6.77E-08	66.54
exm72169	pheno_949	1.59E-03	0.001587	5.51E-03	"[[24021, 72], [126, 5]]"	5	"Allergies, other"	14.54	3.61E-08	15.56	1.61E-08	13.24	6.20E-05	13.24	1.64E-05	5.95E-08	29.83
exm72205	pheno_949	1.68E-03	0.001683	5.51E-03	"[[24095, 77], [129, 5]]"	5	"Allergies, other"	13.69	6.51E-08	14.63	3.09E-08	12.13	9.17E-05	12.13	2.53E-05	1.53E-07	27.77
exm722302	pheno_686.5	1.92E-03	0.001918	1.46E-03	"[[24484, 88], [32, 4]]"	4	Pyoderma	35.18	5.95E-11	35.67	4.48E-11	34.78	9.83E-06	34.78	1.57E-06	9.54E-11	22.05
exm722559	pheno_446.5	1.38E-03	0.001399	5.46E-03	"[[23938, 63], [128, 4]]"	4	Giant cell arteritis	20.27	3.44E-08	17.6	1.57E-07	11.87	5.02E-04	11.87	1.38E-04	3.20E-06	13.93
exm725231	pheno_731	1.38E-03	0.00138	1.38E-03	"[[22322, 56], [29, 3]]"	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	51.13	5.10E-10	48.27	6.66E-10	41.24	8.14E-05	41.24	1.17E-05	4.15E-09	10.19
exm727394	pheno_426.22	1.16E-03	0.00116	1.68E-03	"[[18368, 38], [28, 3]]"	3	Mobitz II AV block	53.49	6.01E-10	52.55	3.66E-10	51.79	4.39E-05	51.79	5.73E-06	6.75E-10	10.36
exm727650	pheno_520.2	1.50E-03	0.001504	3.73E-03	"[[27299, 81], [99, 4]]"	4	Disturbances in tooth eruption	16.86	1.18E-07	19.58	3.40E-08	13.62	2.98E-04	13.62	7.59E-05	8.57E-07	15.43
exm729076	pheno_642.1	1.88E-03	0.001874	6.86E-03	"[[15086, 58], [100, 5]]"	5	Preeclampsia and eclampsia	15.19	2.76E-08	0	0.00E+00	13.01	7.20E-05	13.01	1.94E-05	9.99E-08	28.26
exm732884	pheno_270.32	1.18E-02	0.01181	1.13E-02	"[[27010, 635, 0], [293, 23, 1]]"	25	Paraproteinemia	3.65	1.16E-09	3.66	1.10E-09	3.53	2.25E-07	3.53	1.19E-07	1.10E-09	nan
exm732884	pheno_270.3	1.18E-02	0.01181	1.71E-02	"[[27010, 635, 0], [449, 30, 1]]"	32	Disorders of plasma protein metabolism	3.02	3.43E-09	3.03	2.99E-09	2.97	2.41E-07	2.97	1.40E-07	2.79E-09	7728.02
exm732884	pheno_270	1.18E-02	0.01181	2.07E-02	"[[27010, 635, 0], [552, 32, 1]]"	34	Disorders of protein plasma/amino-acid transport and metabolism	2.62	1.06E-07	2.62	9.82E-08	2.58	2.93E-06	2.58	1.35E-06	8.77E-08	2528.89
exm73461	pheno_642.1	2.91E-03	0.002909	6.86E-03	"[[15037, 93], [98, 7]]"	7	Preeclampsia and eclampsia	14.09	2.13E-10	0	0.00E+00	11.55	5.71E-06	11.55	1.65E-06	1.90E-09	92.64
exm73461	pheno_571.6	2.91E-03	0.002909	1.01E-02	"[[23046, 136], [228, 9]]"	9	Primary biliary cirrhosis	6.56	9.13E-08	6.31	1.60E-07	6.69	1.76E-05	6.69	6.69E-06	6.48E-08	120.88
exm737085	pheno_200.1	1.27E-03	0.001267	7.29E-03	"[[26894, 8, 1], [137, 31, 6]]"	10	Polycythemia vera	99.99	8.39E-61	560.07	2.36E-61	758.44	1.62E-11	758.44	1.97E-86	9.14E-79	19886169.18
exm737085	pheno_200	1.27E-03	0.001267	1.87E-02	"[[26894, 8, 1], [433, 46, 6]]"	10	Myeloproliferative disease	99.99	2.54E-54	255.24	2.24E-54	342.12	-9.38E-11	342.12	7.26E-92	9.92E-66	193523645.4
exm737085	pheno_289	1.27E-03	0.001267	2.41E-02	"[[21673, 16, 3], [495, 28, 2]]"	22	Other diseases of blood and blood-forming organs	40.63	5.39E-35	41.99	1.17E-35	61.96	8.16E-12	61.96	7.78E-39	4.70E-50	56132916.29
exm737085	pheno_289.8	1.27E-03	0.001267	6.85E-03	"[[21673, 16, 3], [137, 8, 0]]"	8	"Polycythemia vera, secondary"	22.77	4.45E-12	24.1	1.33E-12	55.91	1.42E-10	55.91	2.76E-12	6.20E-22	439.45
exm737085	pheno_286.8	1.27E-03	0.001267	8.70E-03	"[[22452, 33, 5], [186, 3, 2]]"	7	Hypercoagulable state	8.79	6.70E-10	8.63	8.90E-10	19.51	2.08E-07	19.51	4.86E-08	6.78E-13	157.26
exm737085	pheno_288.2	1.27E-03	0.001267	5.36E-02	"[[21673, 16, 3], [1206, 14, 1]]"	16	Elevated white blood cell count	7.41	8.22E-10	7.37	1.24E-09	13	1.12E-10	13	1.14E-11	4.07E-15	4784.73
exm737085	pheno_579	1.27E-03	0.001267	5.23E-02	"[[23595, 40, 4], [1289, 13, 2]]"	17	Other symptoms involving abdomen and pelvis	4.65	7.60E-09	4.81	3.85E-09	6.46	2.62E-08	6.46	1.17E-08	3.41E-11	2502.46
exm737085	pheno_288	1.27E-03	0.001267	8.48E-02	"[[21673, 16, 3], [1976, 15, 2]]"	19	Diseases of white blood cells	5.54	1.62E-08	5.6	1.57E-08	9.44	1.83E-10	9.44	6.90E-11	4.43E-13	5239.86
exm739347	pheno_556.11	1.11E-03	0.00111	2.96E-03	"[[21201, 47], [59, 4]]"	4	Angiodysplasia of intestine (without mention of hemorrhage)	30.54	5.42E-10	31.68	2.91E-10	30.58	1.56E-05	30.58	2.72E-06	3.34E-10	21.54
exm739347	pheno_556.1	1.11E-03	0.00111	8.54E-03	"[[21201, 47], [178, 5]]"	5	Ulceration of intestine	12.97	8.96E-08	12.86	8.58E-08	12.67	8.07E-05	12.67	2.22E-05	1.31E-07	27.68
exm739978	pheno_475.9	3.45E-03	0.003448	4.37E-03	"[[20802, 140, 0], [86, 6, 0]]"	6	Postnasal drip	10.06	9.90E-08	10.31	6.43E-08	10.05	4.71E-05	10.05	1.42E-05	6.98E-08	45.87
exm74741	pheno_426.22	1.75E-03	0.001749	1.68E-03	"[[18342, 62], [28, 3]]"	3	Mobitz II AV block	36.81	1.53E-08	34.02	1.56E-08	31.7	1.75E-04	31.7	2.87E-05	4.60E-08	9.64
exm749675	pheno_386.3	2.34E-03	0.002338	2.33E-03	"[[25125, 120], [55, 4]]"	4	Labyrinthitis	16.63	1.12E-07	16.08	1.44E-07	15.23	2.03E-04	15.23	4.84E-05	3.43E-07	16.29
exm750404	pheno_270.33	1.25E-03	0.001245	1.48E-03	"[[27581, 65], [38, 3]]"	3	Amyloidosis	33.6	1.28E-08	32.6	1.51E-08	33.5	1.41E-04	33.5	2.24E-05	1.95E-08	10.01
exm751957	pheno_295.2	9.72E-03	0.009721	1.37E-03	"[[19937, 394, 2], [22, 6, 0]]"	6	Paranoid disorders	11.69	3.60E-08	11.9	2.68E-08	12.14	1.96E-05	12.14	5.33E-06	1.25E-08	52
exm751998	pheno_642.1	2.36E-03	0.002363	6.86E-03	"[[15076, 79], [97, 7]]"	7	Preeclampsia and eclampsia	16.36	2.77E-11	0	0.00E+00	13.77	1.93E-06	13.77	5.15E-07	1.57E-10	112.94
exm752013	pheno_571.6	2.03E-03	0.002027	1.01E-02	"[[23111, 96], [229, 8]]"	8	Primary biliary cirrhosis	8.31	1.72E-08	7.97	3.04E-08	8.41	1.08E-05	8.41	3.70E-06	1.45E-08	109.61
exm752013	pheno_575.1	2.03E-03	0.002027	8.59E-03	"[[27145, 103], [227, 7]]"	7	Cholangitis	8.51	7.58E-08	8.26	1.04E-07	8.13	4.49E-05	8.13	1.54E-05	1.49E-07	59.55
exm753559	pheno_433.11	1.43E-02	0.01433	5.53E-03	"[[23866, 673, 9], [122, 14, 1]]"	16	"Occlusion of cerebral arteries, with cerebral infarction"	4.18	1.90E-08	4.22	1.38E-08	4.34	2.70E-06	4.34	1.27E-06	1.61E-08	699.32
exm754355	pheno_588.1	1.65E-03	0.001648	1.78E-02	"[[22189, 68], [395, 9]]"	9	Renal osteodystrophy	7.82	1.41E-08	7.91	9.55E-09	7.43	9.21E-06	7.43	3.43E-06	2.28E-08	137.43
exm75448	pheno_527	1.11E-03	0.00111	7.29E-03	"[[27467, 56], [197, 5]]"	5	Diseases of the salivary glands	12.25	1.28E-07	12.41	1.01E-07	12.45	8.35E-05	12.45	2.30E-05	1.28E-07	28.01
exm755821	pheno_695.41	1.06E-03	0.00106	3.60E-03	"[[24878, 47, 1], [87, 2, 1]]"	4	Lupus erythematosus	18.35	2.55E-08	17.72	5.10E-08	23.1	4.13E-05	23.1	8.24E-06	4.15E-09	20.38
exm757573	pheno_642.1	2.64E-03	0.002637	6.86E-03	"[[15050, 83], [98, 6]]"	6	Preeclampsia and eclampsia	13.4	5.77E-09	0	0.00E+00	11.1	3.21E-05	11.1	9.39E-06	3.92E-08	47.01
exm757573	pheno_575.1	2.64E-03	0.002637	8.59E-03	"[[27088, 138], [227, 8]]"	8	Cholangitis	7.17	1.14E-07	7.07	1.26E-07	6.92	3.90E-05	6.92	1.45E-05	1.91E-07	78.21
exm758611	pheno_289.9	1.01E-03	0.001009	2.66E-03	"[[21719, 37], [55, 3]]"	3	Abnormality of red blood cells	32.2	2.04E-08	31.33	2.27E-08	32.02	1.64E-04	32.02	2.72E-05	3.34E-08	9.82
exm759560	pheno_255.12	3.27E-03	0.003264	1.71E-03	"[[25559, 161, 1], [40, 3, 1]]"	5	Hyperaldosteronism	17.82	3.24E-10	16.32	6.76E-10	18.95	1.09E-05	18.95	2.37E-06	5.20E-10	40.53
exm759560	pheno_255.1	3.27E-03	0.003264	5.22E-03	"[[25559, 161, 1], [129, 5, 1]]"	7	Adrenal hyperfunction	7.75	7.38E-08	7.46	1.17E-07	8.37	3.41E-05	8.37	1.14E-05	6.97E-08	66.43
exm76028	pheno_701.1	2.27E-03	0.00227	8.70E-04	"[[26299, 111], [20, 3]]"	3	"Keratoderma, acquired"	36.03	1.51E-08	35.61	1.34E-08	35.54	1.30E-04	35.54	1.99E-05	2.11E-08	9.75
exm761533	pheno_305.21	1.46E-03	0.001463	1.13E-03	"[[20349, 57], [20, 3]]"	3	Anorexia nervosa	53.43	2.89E-09	56.45	1.49E-09	53.55	4.09E-05	53.55	5.18E-06	6.13E-10	10.29
exm761996	pheno_334.21	2.91E-03	0.00291	4.13E-03	"[[22560, 126, 2], [90, 1, 3]]"	7	Amyotrophic Lateral Sclerosis	9.77	3.40E-10	9.98	2.49E-10	13.46	1.78E-06	13.46	4.73E-07	6.99E-11	126.99
exm761996	pheno_334.2	2.91E-03	0.00291	5.70E-03	"[[22560, 126, 2], [126, 1, 3]]"	7	Anterior horn cell disease	7.31	3.75E-08	7.42	2.81E-08	9.63	1.47E-05	9.63	4.61E-06	1.11E-08	81.29
exm763943	pheno_526.9	1.04E-03	0.001043	3.15E-03	"[[27455, 56], [83, 4]]"	4	Jaw disease NOS	24.11	2.33E-09	23.92	2.03E-09	23.63	3.93E-05	23.63	7.70E-06	3.99E-09	20.21
exm764429	pheno_274.21	1.42E-03	0.001415	1.64E-03	"[[24835, 65], [43, 3]]"	3	Chondrocalcinosis	30.76	1.38E-07	34.86	1.40E-08	26.66	2.70E-04	26.66	4.81E-05	1.37E-07	9.51
exm764429	pheno_274.2	1.42E-03	0.001415	1.71E-03	"[[24835, 65], [45, 3]]"	3	Crystal arthropathies	29.71	1.41E-07	32.79	2.15E-08	25.47	3.07E-04	25.47	5.58E-05	1.96E-07	9.41
exm765214	pheno_840.1	2.57E-03	0.002566	1.85E-03	"[[23331, 110], [44, 4]]"	4	Muscle/tendon sprain	18.77	5.27E-08	19.58	2.51E-08	19.28	8.68E-05	19.28	1.85E-05	3.98E-08	18.18
exm765839	pheno_297.1	1.09E-03	0.001093	5.07E-03	"[[20368, 43], [100, 4]]"	4	Suicidal ideation	21.69	1.42E-08	23.33	7.24E-09	18.95	9.40E-05	18.95	2.08E-05	5.10E-08	17.9
exm76670	pheno_743.4	1.11E-03	0.00111	1.78E-03	"[[22987, 49], [38, 3]]"	3	Stress fracture	36.85	1.01E-08	33.39	1.70E-08	37.04	1.08E-04	37.04	1.65E-05	9.22E-09	10.11
exm768292	pheno_523.31	1.06E-03	0.00106	2.07E-03	"[[27453, 57], [54, 3]]"	3	Acute periodontitis	27.77	5.06E-08	27.38	5.41E-08	26.76	2.64E-04	26.76	4.70E-05	1.22E-07	9.57
