"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
2050,"rs755383",23666240,"Identification of nine new susceptibility loci for testicular cancer, including variants near DAZL and PRDM14.","Testicular germ cell tumor","986 European ancestry cases, 4,946 European ancestry controls","1,064 European ancestry cases, 10,082 European ancestry controls","9p24.3",9,863635,"DMRT1","DMRT1",NULL,NULL,"rs755383-T","rs755383",755383,"intron",0,0.63,2E-26,25.699,"",1.38,1.38,"[1.25-1.52]","Illumina [307,291]","N",2572,"2013-11-09",0,1,512,"Testicular germ cell tumor",1,187.2,NULL,NULL,NULL
14711,"rs2943641",19734900,"Genetic variant near IRS1 is associated with type 2 diabetes, insulin resistance and hyperinsulinemia.","Type 2 diabetes and other traits","679 French cases, 697 French controls","5,579 European cases, 7,096 European controls","2q36.3",2,227093745,"LOC64673, IRS1","NYAP2 - MIR5702",57624,100847053,"rs2943641-C","rs2943641",2943641,"Intergenic",1,0.63,9E-12,11.0458,"",1.19,1.19,"[1.13-1.25]","Illumina [392,365]","N",2654,"2009-09-29",0,1,1175,"Type 2 diabetes and other traits",1,250.2,NULL,NULL,NULL
4699,"rs2617170",23291587,"Genome-wide association analysis identifies new susceptibility loci for Beh&#x000e7;et's disease and epistasis between HLA-B*51 and ERAP1.","Behcet's disease","435 Turkish cases with uveitis, 780 Turkish cases without uveitis, 1,278 Turkish controls","355 Turkish cases with uveitis, 483 Turkish cases without uveitis, 601 Turkish controls, up to 612 Japanese ancestry cases, up to 740 Japanese ancestry controls","12p13.2",12,10560957,"KLRC4","KLRC4;KLRC4-KLRK1",NULL,NULL,"rs2617170-T","rs2617170",2617170,"missense;UTR-5",0,0.63,1E-9,9,"",1.28,1.28,"[1.18-1.39]","Illumina [779,465] (imputed)","N",263,"2013-03-27",0,1,1431,"Behcet's disease",1,711.3,NULL,NULL,NULL
2518,"rs2112347",23563607,"Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.","Obesity","93,015 European ancestry overweight individuals, 32,858 European ancestry individuals with class I obesity, 9,889 European ancestry individuals with class II obesity, 2,896 European ancestry individuals with class III obesity, up to 65,840 European ancestry controls","65,332 European ancestry overweight individuals, 22,373 European ancestry individuals with class I obesity, 5,476 European ancestry individuals with class II obesity, 1,162 European ancestry individuals with class III obesity, up to 39,294 European ancestry controls","5q13.3",5,75015242,"C5orf37","POC5",NULL,NULL,"rs2112347-T","rs2112347",2112347,"nearGene-5",0,0.63,4E-9,8.39794,"(Obesity class II)",1.09,1.09,"[NR]","Illumina & Affymetrix [~2.8 millions] (Imputed)","N",1710,"2013-09-12",0,1,1457,"Obesity",1,278.1,NULL,NULL,NULL
2543,"rs2112347",23563607,"Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.","Obesity","93,015 European ancestry overweight individuals, 32,858 European ancestry individuals with class I obesity, 9,889 European ancestry individuals with class II obesity, 2,896 European ancestry individuals with class III obesity, up to 65,840 European ancestry controls","65,332 European ancestry overweight individuals, 22,373 European ancestry individuals with class I obesity, 5,476 European ancestry individuals with class II obesity, 1,162 European ancestry individuals with class III obesity, up to 39,294 European ancestry controls","5q13.3",5,75015242,"C5orf37","POC5",NULL,NULL,"rs2112347-T","rs2112347",2112347,"nearGene-5",0,0.63,1E-8,8,"(Overweight)",1.04,1.04,"[NR]","Illumina & Affymetrix [~2.8 millions] (Imputed)","N",1715,"2013-09-12",0,1,1457,"Obesity",1,278.1,NULL,NULL,NULL
11859,"rs17309827",21102463,"Genome-wide meta-analysis increases to 71 the number of confirmed Crohn's disease susceptibility loci.","Crohn's disease","6,333 European ancestry cases, 15,056 European ancestry controls","15,694 European ancestry cases, 14,026 European ancestry controls, 414 European ancestry parent-offspring trios","6p25.2",6,3433318,"intergenic","SLC22A23",NULL,NULL,"rs17309827-T","rs17309827",17309827,"intron",0,0.639,7E-9,8.1549,"",1.10,1.10,"[1.05-1.16]","Affymetrix & Illumina [953,241] (imputed)","N",665,"2012-10-19",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
3185,"rs10737680",23455636,"Seven new loci associated with age-related macular degeneration.","Age-related macular degeneration","6,713 European ancestry cases, 48,402 European ancestry contols, 110 Southern Indian ancestry cases, 119 Southern Indian ancestry controls, 827 Japanese ancestry cases, 3,323 Japanese ancestry controls","9,070 European ancestry cases, 7,683 European ancestry contols, 122 Chinese ancestry cases, 151 Chinese ancestry controls, 339 Korean ancestry cases, 396 Korean ancestry controls","1q31.3",1,196679455,"CFH","CFH",NULL,NULL,"rs10737680-A","rs10737680",10737680,"intron",0,0.64,1E-434,434,"",2.43,2.43,"[2.39-2.47]","Illumina & Affymetrix [2,442,884] (Imputed)","N",96,"2013-07-31",0,1,34,"Age-related macular degeneration",1,362.2,NULL,NULL,NULL
3195,"rs3812111",23455636,"Seven new loci associated with age-related macular degeneration.","Age-related macular degeneration","6,713 European ancestry cases, 48,402 European ancestry contols, 110 Southern Indian ancestry cases, 119 Southern Indian ancestry controls, 827 Japanese ancestry cases, 3,323 Japanese ancestry controls","9,070 European ancestry cases, 7,683 European ancestry contols, 122 Chinese ancestry cases, 151 Chinese ancestry controls, 339 Korean ancestry cases, 396 Korean ancestry controls","6q22.1",6,116443735,"COL10A1","COL10A1;NT5DC1",NULL,NULL,"rs3812111-T","rs3812111",3812111,"intron;intron",0,0.64,2E-8,7.69897,"",1.10,1.10,"[1.07-1.14]","Illumina & Affymetrix [2,442,884] (Imputed)","N",96,"2013-07-31",0,1,34,"Age-related macular degeneration",1,362.2,NULL,NULL,NULL
15149,"rs2281808",19430480,"Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.","Type 1 diabetes","7,514 cases, 9,045 controls","4,267 cases, 4,670 controls, 4,342 trios","20p13",20,1610551,"Intergenic","SIRPG",NULL,NULL,"rs2281808-?","rs2281808",2281808,"intron",0,0.64,1E-11,11,"",1.11,1.11,"[1.05-1.19]","Affymetrix & Illumina [841,622] (imputed)","N",2627,"2009-06-01",0,1,49,"Type 1 diabetes",1,250.1,NULL,NULL,NULL
10554,"rs6812193",21738487,"Web-based genome-wide association study identifies two novel loci and a substantial genetic component for Parkinson's disease.","Parkinson's disease","3,426 cases, 29,624 controls","NR","4q21.1",4,77198986,"SCARB2","FAM47E;FAM47E-STBD1",NULL,NULL,"rs6812193-C","rs6812193",6812193,"intron;intron",0,0.64,8E-10,9.09691,"",1.19,1.19,"[1.12-1.27]","Illumina [522,782]","N",1918,"2011-07-20",0,1,136,"Parkinson's disease",1,332,NULL,NULL,NULL
14674,"rs445114",19767754,"Genome-wide association and replication studies identify four variants associated with prostate cancer susceptibility.","Prostate cancer","Up to 1,968 Icelandic cases, 35,382 Icelandic controls","Up to 11,806 European descent cases, 12,387 European descent controls","8q24.21",8,128323181,"Intergenic","SRRM1P1 - POU5F1B",401475,5462,"rs445114-T","rs445114",445114,"Intergenic",1,0.64,5E-10,9.30103,"",1.14,1.14,"[1.10-1.19]","Illumina [310,520]","N",2025,"2009-10-05",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
14159,"rs4333130",20062062,"Genome-wide association study of ankylosing spondylitis identifies non-MHC susceptibility loci.","Ankylosing spondylitis","2,053 European descent cases, 5,140 European descent controls","898 British cases, 1,518 British controls","4q21.21",4,80949829,"ANTXR2","ANTXR2",NULL,NULL,"rs4333130-?","rs4333130",4333130,"intron",0,0.64,9E-8,7.04576,"",1.22,1.22,"[1.12-1.32]","Illumina [288,662]","N",182,"2010-02-02",0,0,199,"Ankylosing spondylitis",1,715.2,NULL,NULL,NULL
10114,"rs12101261",21841780,"A genome-wide association study identifies two new risk loci for Graves' disease.","Graves' disease","1,468 Chinese ancestry cases, 1,490 Chinese ancestry controls","3,994 Chinese ancestry cases, 3,510 Chinese ancestry controls","14q31.1",14,81451229,"TSHR","TSHR",NULL,NULL,"rs12101261-T","rs12101261",12101261,"intron",0,0.64,7E-24,23.1549,"",1.35,1.35,"[1.28-1.43]","Illumina [486,049]","N",935,"2011-09-21",0,1,267,"Graves' disease",1,242.1,NULL,NULL,NULL
13761,"rs296547",20190752,"Multiple common variants for celiac disease influencing immune gene expression.","Celiac disease","4,533 European descent cases, 10,750 European descent controls","4,918 European descent cases, 5,684 European descent controls","1q32.1",1,200892137,"Intergenic","C1orf106 - KIF21B",55765,23046,"rs296547-?","rs296547",296547,"Intergenic",1,0.64,4E-9,8.39794,"",1.12,1.12,"[1.09-1.16]","Illumina [292,387]","N",516,"2010-03-29",0,1,304,"Celiac disease",1,557.1,NULL,NULL,NULL
312,"rs1861612",24101674,"A genome-wide association study in American Indians implicates DNER as a susceptibility locus for type 2 diabetes.","Type 2 diabetes","278 American Indian young-onset cases, 129 American Indian cases, and 424 American Indian controls from 514 sibships","1,273 American Indian cases, 1,635 American Indian controls, 793 cases, 3,133 controls","2q36.3",2,230522398,"DNER","DNER",NULL,NULL,"rs1861612-T","rs1861612",1861612,"intron",0,0.64,7E-8,7.1549,"",1.29,1.29,"[NR]","Affymetrix [453,654]","N",2634,"2014-05-01",0,0,356,"Type 2 diabetes",1,250.2,NULL,NULL,NULL
1586,"rs10915437",23793025,"Genome-wide meta-analysis identifies new susceptibility loci for migraine.","Migraine - clinic-based","5,175 European ancestry clinic-based cases, 13,972 European ancestry clinic-based controls","NR","1p36.32",1,4183006,"AJAP1","C1orf174 - AJAP1",339448,55966,"rs10915437-?","rs10915437",10915437,"Intergenic",1,0.64,3E-8,7.52288,"",1.16,1.16,"[1.1-1.22]","Affmetrix & Illumina [~2.3 million] (Imputed)","N",1584,"2014-01-08",0,1,688,"Migraine - clinic-based",1,340,NULL,NULL,NULL
11044,"rs1532278",21460841,"Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.","Alzheimer's disease (late onset)","8,309 European ancestry cases, 7,366 European ancestry controls","10,523 European ancestry cases, 28,231 European ancestry controls","8p21.1",8,27466315,"CLU","CLU",NULL,NULL,"rs1532278-?","rs1532278",1532278,"intron",0,0.64,8E-8,7.09691,"",1.12,1.12,"[1.08-1.18]","Affymetrix & Illumina [2,324,889] (imputed)","N",153,"2011-05-24",0,0,890,"Alzheimer's disease (late onset)",1,290.11,NULL,NULL,NULL
7258,"rs479777",22837380,"A novel sarcoidosis risk locus for Europeans on chromosome 11q13.1.","Sarcoidosis","564 European ancestry cases, 1,575 European ancestry controls","3,080 European ancestry cases, 3,659 European ancestry controls","11q13.1",11,64107477,"CCDC88B, KCNK4, PRDX5, BAD, GPR137","CCDC88B",NULL,NULL,"rs479777-?","rs479777",479777,"nearGene-5",0,0.64,3E-18,17.5229,"",1.18,1.18,"[1.18-1.43]","Affymetrix [1,294,967] (imputed)","N",2389,"2012-09-26",0,1,2107,"Sarcoidosis",1,697,NULL,NULL,NULL
903,"rs4687552",23974872,"Genome-wide association analysis identifies 13 new risk loci for schizophrenia.","Schizophrenia","5,001 European ancestry cases, 6,243 European ancestry controls, 8,832 cases, 12,067 controls","4,801 European ancestry cases, 4,741 European ancestry controls, 2,612 cases, 15,021 controls, 581 trios","3p21.1",3,52838402,"ITIH3, ALAS1, ALDOAP1, BAP1, C3orf78, DNAH1, GLT8D1, GLYCTK, GNL3, ITIH1, ITIH4, MIR135A1, MIRLET7G, MUSTN1, NEK4, NISCH, NT5DC2, PBRM1, PHF7, PPM1M, RFT1, SEMA3G, SFMBT1, SPCS1, STAB1, TLR9, TMEM110, TNNC1, TWF2, WDR82","ITIH3",NULL,NULL,"rs4687552-T","rs4687552",4687552,"intron",0,0.641,1E-8,8,"",1.09,1.09,"[1.06-1.11]","Affymetrix & Illumina [9,871,789]","N",2392,"2014-03-18",0,1,107,"Schizophrenia",1,295.1,NULL,NULL,NULL
121,"rs10792832",24162737,"Meta-analysis of 74,046 individuals identifies 11 new susceptibility loci for Alzheimer's disease.","Alzheimer's disease (late onset)","17,008 European ancestry cases, 37,154 European ancestry controls","8,572 European ancestry cases, 11,312 European ancestry controls","11q14.2",11,85867875,"PICALM","PICALM - FNTAP1",8301,283226,"rs10792832-G","rs10792832",10792832,"Intergenic",1,0.642,9E-26,25.0458,"",1.15,1.15,"[1.12-1.18]","Illumina [7,055,881] (Imputed)","N",153,"2014-04-16",0,1,890,"Alzheimer's disease (late onset)",1,290.11,NULL,NULL,NULL
891,"rs7085104",23974872,"Genome-wide association analysis identifies 13 new risk loci for schizophrenia.","Schizophrenia","5,001 European ancestry cases, 6,243 European ancestry controls, 8,832 cases, 12,067 controls","4,801 European ancestry cases, 4,741 European ancestry controls, 2,612 cases, 15,021 controls, 581 trios","10q24.32",10,104628873,"C10orf32, AS3MT, CALHM1, CALHM2, CALHM3,CNNM2, CYP17A1, INA, MIR1307, NT5C2, PCGF6, PDCD11, SFXN2, ST13P13, TAF5, USMG5, WBP1L","AS3MT;C10orf32-AS3MT",NULL,NULL,"rs7085104-A","rs7085104",7085104,"nearGene-5;intron",0,0.645,4E-13,12.3979,"",1.11,1.11,"[1.08-1.14]","Affymetrix & Illumina [9,871,789]","N",2392,"2014-03-18",0,1,107,"Schizophrenia",1,295.1,NULL,NULL,NULL
6338,"rs6837335",23128233,"Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.","Crohn's disease","Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls","4p11",4,48363983,"TXK,TEC,SLC10A4","SLAIN2",NULL,NULL,"rs6837335-G","rs6837335",6837335,"intron",0,0.647,2E-8,7.69897,"",1.09,1.09,"[1.049-1.123]","Affyemtrix & Illumina [1.23 million] (imputed)","N",665,"2013-02-12",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
15147,"rs7221109",19430480,"Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.","Type 1 diabetes","7,514 cases, 9,045 controls","4,267 cases, 4,670 controls, 4,342 trios","17q21.2",17,38770286,"Intergenic","CCR7 - SMARCE1",1236,6605,"rs7221109-?","rs7221109",7221109,"Intergenic",1,0.65,1E-9,9,"",1.05,1.05,"[0.99-1.12]","Affymetrix & Illumina [841,622] (imputed)","N",2627,"2009-06-01",0,1,49,"Type 1 diabetes",1,250.1,NULL,NULL,NULL
16840,"rs1004446",17632545,"A genome-wide association study identifies KIAA0350 as a type 1 diabetes gene.","Type 1 diabetes","467 trios, 561 cases,1,143 controls","2,350 individuals in 549 families; 390 trios","11p15.5",11,2170143,"INS","IGF2;IGF2-AS;INS-IGF2",NULL,NULL,"rs1004446-C","rs1004446",1004446,"intron;intron;intron",0,0.65,4E-9,8.39794,"",1.61,1.61,"[1.37-1.89]","Illumina[543,071]","N",2627,"2008-11-25",0,1,49,"Type 1 diabetes",1,250.1,NULL,NULL,NULL
2763,"rs4808801",23535729,"Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","19p13.11",19,18571141,"SSBP4, ISYNA1, ELL","ELL",NULL,NULL,"rs4808801-A","rs4808801",4808801,"intron",0,0.65,5E-15,14.301,"",1.08,1.08,"[1.05-1.1]","Illumina & Affymetrix [~2.6 million] (Imputed)","N",437,"2013-09-12",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
6874,"rs6788895",22951594,"A genome-wide association study identifies a genetic variant in the SIAH2 locus associated with hormonal receptor-positive breast cancer in Japanese.","Breast cancer","1,086 Japanese ancestry cases, 1,816 Japanese ancestry controls","1,653 Japanese ancestry cases, 2,797 Japanese ancestry controls","3q25.1",3,150467808,"SIAH2","SIAH2",NULL,NULL,"rs6788895-G","rs6788895",6788895,"intron",0,0.65,9E-8,7.04576,"",1.22,1.22,"[1.13-1.31]","Illumina [453,627]","N",437,"2012-11-06",0,0,85,"Breast cancer",1,174.11,NULL,NULL,NULL
9675,"rs7850258",21981779,"Variants near FOXE1 are associated with hypothyroidism and other thyroid conditions: using electronic medical records for genome- and phenome-wide studies.","Hypothyroidism","1,317 European ancestry cases, 5,053 European ancestry controls","263 European ancestry cases, 1,616 European ancestry controls","9q22.33",9,100549013,"FOXE1","KRT18P13 - FOXE1",392371,2304,"rs7850258-?","rs7850258",7850258,"Intergenic",1,0.65,4E-9,8.39794,"(eMERGE)",1.23,1.23,"[1.04-1.47]","Illumina [522,164]","N",1102,"2011-12-10",0,1,175,"Hypothyroidism",1,244.4,NULL,NULL,NULL
14656,"rs17021918",19767753,"Identification of seven new prostate cancer susceptibility loci through a genome-wide association study.","Prostate cancer","1,854 European ancestry cases, 1,894 European ancestry controls","19,879 cases, 18,761 controls (European, Chinese, Japanese, African American, Latino, and Hawaiian ancestry)","4q22.3",4,95562877,"PDLIM5","PDLIM5",NULL,NULL,"rs17021918-?","rs17021918",17021918,"intron",0,0.65,4E-15,14.3979,"",1.11,1.11,"[1.08-1.15]","Illumina [541,129]","N",2025,"2009-12-29",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
2070,"rs687621",23650146,"A genome-wide association study for venous thromboembolism: the extended cohorts for heart and aging research in genomic epidemiology (CHARGE) consortium.","Venous thromboembolism","1,618 European ancestry cases, 42,881 European ancestry controls","3,231 European ancestry cases, 3,536 European ancestry controls","9q34.2",9,136137065,"ABO","ABO",NULL,NULL,"rs687621-G","rs687621",687621,"intron",0,0.65,2E-52,51.699,"",1.55,1.55,"[1.47-1.64]","Illumina & Affymetrix [2,543,885] (Imputed)","N",2690,"2013-09-21",0,1,205,"Venous thromboembolism",1,452,NULL,NULL,NULL
10011,"rs4713693",21900946,"Identification of independent risk loci for Graves' disease within the MHC in the Japanese population.","Graves' disease","1,119 Japanese ancestry cases, 2,718 Japanese ancestry controls","432 Japanese ancestry cases, 1,157 Japanese ancestry controls","6p21.31",6,33817929,"MHC","MLN - MIR1275",4295,100302123,"rs4713693-T","rs4713693",4713693,"Intergenic",1,0.65,7E-13,12.1549,"",1.40,1.40,"[1.28-1.53]","Perlgen [268,068]","N",935,"2011-09-30",0,1,267,"Graves' disease",1,242.1,NULL,NULL,NULL
16948,"rs13266634",17463246,"Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.","Type 2 diabetes","1,464 cases,1,467 controls","5,065 cases,5,785 controls (also includes meta-analysis from DGI+FUSION+WTCCC)","8q24.11",8,118184783,"SLC30A8","SLC30A8",NULL,NULL,"rs13266634-C","rs13266634",13266634,"missense",0,0.65,5E-8,7.30103,"(DGI+FUSION+WTCCC)",1.12,1.12,"[1.07-1.16]","Affymetrix[386,731]","N",2639,"2008-11-25",0,1,356,"Type 2 diabetes",1,250.2,NULL,NULL,NULL
9369,"rs4487645",22120009,"Common variation at 3p22.1 and 7p15.3 influences multiple myeloma risk.","Multiple myeloma","1,675 European ancestry cases, 5,903 European ancestry controls","169 European ancestry cases, 927 European ancestry controls","7p15.3",7,21938240,"DNAH11","DNAH11",NULL,NULL,"rs4487645-C","rs4487645",4487645,"intron",0,0.65,3E-14,13.5229,"",1.38,1.38,"[1.28-1.50]","Illumina [422,839]","N",1604,"2011-12-20",0,1,556,"Multiple myeloma",1,204.4,NULL,NULL,NULL
11210,"rs4380028",21378988,"A genome-wide association study in Europeans and South Asians identifies five new loci for coronary artery disease.","Coronary heart disease","8,424 European ancestry cases, 7,268 European ancestry controls, 6,996 South Asian cases, 7,794 South Asian controls","18,049 European ancestry cases, 16,357 European ancestry controls, 3,359 South Asian cases, 2,828 South Asian controls","15q25.1",15,79111093,"ADAMTS7, MORF4L1","ADAMTS7 - RPL21P116",11173,100271444,"rs4380028-C","rs4380028",4380028,"Intergenic",1,0.65,4E-9,8.39794,"",1.07,1.07,"[1.05-1.10]","Illumina [574,919]","N",643,"2011-04-11",0,1,597,"Coronary heart disease",1,411,NULL,NULL,NULL
6932,"rs4336470",22941191,"Common variation at 6q16 within HACE1 and LIN28B influences susceptibility to neuroblastoma.","Neuroblastoma","2,101 European ancestry cases, 4,202 European ancestry controls","351 Italian cases, 780 Italian controls, 365 African American cases, 2,491 African American controls","6q16.3",6,105180785,"HACE1","HACE1",NULL,NULL,"rs4336470-C","rs4336470",4336470,"intron",0,0.65,3E-11,10.5229,"",1.26,1.26,"[1.18-1.35]","Illumina [426,697]","N",1670,"2012-11-02",0,1,812,"Neuroblastoma",1,194,NULL,NULL,NULL
15391,"rs12526453",19198609,"Genome-wide association of early-onset myocardial infarction with single nucleotide polymorphisms and copy number variants.","Myocardial infarction (early onset)","2,967 cases, 3,075 controls","9,746 cases, 9,746 controls","6p24.1",6,12927544,"PHACTR1","PHACTR1",NULL,NULL,"rs12526453-C","rs12526453",12526453,"intron",0,0.65,1E-9,9,"",1.12,1.12,"[1.08-1.17]","Affymetrix [~2.5 million] (imputed)","N",1638,"2009-03-01",0,1,884,"Myocardial infarction (early onset)",1,411.2,NULL,NULL,NULL
2500,"rs11042023",23563607,"Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.","Obesity","93,015 European ancestry overweight individuals, 32,858 European ancestry individuals with class I obesity, 9,889 European ancestry individuals with class II obesity, 2,896 European ancestry individuals with class III obesity, up to 65,840 European ancestry controls","65,332 European ancestry overweight individuals, 22,373 European ancestry individuals with class I obesity, 5,476 European ancestry individuals with class II obesity, 1,162 European ancestry individuals with class III obesity, up to 39,294 European ancestry controls","11p15.4",11,8662516,"RPL27A","TRIM66",NULL,NULL,"rs11042023-C","rs11042023",11042023,"missense",0,0.65,1E-11,11,"(Obesity class I)",1.07,1.07,"[NR]","Illumina & Affymetrix [~2.8 millions] (Imputed)","N",1709,"2013-09-12",0,1,1457,"Obesity",1,278.1,NULL,NULL,NULL
6425,"rs11230563",23128233,"Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.","Inflammatory bowel disease","12,924 European ancestry cases, 21,442 European ancestry controls","25,683 European ancestry cases, 17,015 European ancestry controls","11q12.2",11,60776209,"CD6,CD5,PTGDR2","CD6",NULL,NULL,"rs11230563-C","rs11230563",11230563,"missense",0,0.654,9E-13,12.0458,"",1.09,1.09,"[1.053-1.118]","Affymetrix & Illumina [1.23 million](imputed)","N",1232,"2013-02-12",0,1,333,"Inflammatory bowel disease",1,555,NULL,NULL,NULL
4697,"rs7616215",23291587,"Genome-wide association analysis identifies new susceptibility loci for Beh&#x000e7;et's disease and epistasis between HLA-B*51 and ERAP1.","Behcet's disease","435 Turkish cases with uveitis, 780 Turkish cases without uveitis, 1,278 Turkish controls","355 Turkish cases with uveitis, 483 Turkish cases without uveitis, 601 Turkish controls, up to 612 Japanese ancestry cases, up to 740 Japanese ancestry controls","3p21.31",3,46205686,"CCR1, CCR3","FLT1P1 - CCR1",391533,1230,"rs7616215-C","rs7616215",7616215,"Intergenic",1,0.654,4E-13,12.3979,"",1.39,1.39,"[1.27-1.52]","Illumina [779,465] (imputed)","N",263,"2013-03-27",0,1,1431,"Behcet's disease",1,711.3,NULL,NULL,NULL
6397,"rs1847472",23128233,"Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.","Inflammatory bowel disease","12,924 European ancestry cases, 21,442 European ancestry controls","25,683 European ancestry cases, 17,015 European ancestry controls","6q15",6,90973159,"Intergenic","BACH2",NULL,NULL,"rs1847472-C","rs1847472",1847472,"intron",0,0.655,2E-10,9.69897,"",1.06,1.06,"[1.029-1.092]","Affymetrix & Illumina [1.23 million](imputed)","N",1232,"2013-02-12",0,1,333,"Inflammatory bowel disease",1,555,NULL,NULL,NULL
11855,"rs1847472",21102463,"Genome-wide meta-analysis increases to 71 the number of confirmed Crohn's disease susceptibility loci.","Crohn's disease","6,333 European ancestry cases, 15,056 European ancestry controls","15,694 European ancestry cases, 14,026 European ancestry controls, 414 European ancestry parent-offspring trios","6q15",6,90973159,"BACH2","BACH2",NULL,NULL,"rs1847472-G","rs1847472",1847472,"intron",0,0.658,5E-9,8.30103,"",1.07,1.07,"[1.03-1.11]","Affymetrix & Illumina [953,241] (imputed)","N",665,"2012-10-19",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
8658,"rs12677663",22412388,"A genome-wide scan of Ashkenazi Jewish Crohn's disease suggests novel susceptibility loci.","Crohn's disease","737 Ashkenazi Jewish cases, 2,257  Ashkenazi Jewish controls","971 Ashkenazi Jewish cases, 2,124 Ashkenazi Jewish controls","8q21.11",8,74007347,"C8orf84, TERF1, RPL7, RDH10, KCNB2","SBSPON",NULL,NULL,"rs12677663-T","rs12677663",12677663,"nearGene-5",0,0.659,2E-8,7.69897,"",1.15,1.15,"[1.04-1.28]","Affyemtrix & Illumina [1,060,934] (imputed)","N",665,"2012-04-03",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
4795,"rs729302",23273568,"Meta-analysis followed by replication identifies loci in or near CDKN1B, TET3, CD80, DRAM1, and ARID5B as associated with systemic lupus erythematosus in Asians.","Systemic lupus erythematosus","1,656 Han Chinese cases, 3,394 Han Chinese controls","3,256 Han Chinese cases, 5,667 Han Chinese controls, 453 Thai ancestry cases, 963 Thai ancestry controls","7q32.1",7,128568960,"IRF5","KCP - IRF5",375616,3663,"rs729302-A","rs729302",729302,"Intergenic",1,0.66,1E-9,9,"",1.47,1.47,"","Illumina [2,100,739] (imputed)","N",2539,"2013-02-21",0,1,38,"Systemic lupus erythematosus",1,695.42,NULL,NULL,NULL
2546,"rs2820464",23563607,"Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.","Waist-hip ratio","4,774 European ancestry individuals with high waist-to-hip ratio, 5,481 European ancestry individuals with low waist-to-hip ratio","3,351 European ancestry individuals with high waist-to-hip ratio, 3,352 European ancestry individuals with low waist-to-hip ratio","1q41",1,219693220,"LYPLAL1","RIMKLBP2 - ZC3H11B",100422371,643136,"rs2820464-G","rs2820464",2820464,"Intergenic",1,0.66,7E-9,8.1549,"",1.16,1.16,"[NR]","Illumina & Affymetrix [~2.8 millions] (Imputed)","N",2728,"2013-09-12",0,1,132,"Waist-hip ratio",1,278.1,NULL,NULL,NULL
11394,"rs9268853",21297633,"Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.","Ulcerative colitis","6,687 European ancestry cases, 19,718 European ancestry controls","9,628 European ancestry cases, 12,917 European ancestry controls","6p21.32",6,32429643,"HLA-DRB5, HLA-DQA1, HLA-DRB1, HLA-DRA, BTNL2","HLA-DRB9 - HLA-DRB5",3132,3127,"rs9268853-T","rs9268853",9268853,"Intergenic",1,0.66,1E-55,55,"",1.40,1.40,"[1.34-1.47]","Affymetrix & Illumina [~1.1 million] (imputed)","N",2656,"2011-03-29",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
11424,"rs678170",21297633,"Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.","Ulcerative colitis","6,687 European ancestry cases, 19,718 European ancestry controls","9,628 European ancestry cases, 12,917 European ancestry controls","11q23.2",11,114431956,"Intergenic","NXPE1",NULL,NULL,"rs678170-A","rs678170",678170,"nearGene-5",0,0.66,5E-14,13.301,"",1.09,1.09,"[1.05-1.14]","Affymetrix & Illumina [~1.1 million] (imputed)","N",2656,"2011-03-29",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
