SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm1383611	pheno_731	1.049e-03	0.001048	1.381e-03	[[22146, 40], [29, 3]]	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	78.64	1.649e-11	71.74	2.064e-11	57.27	3.220e-05	57.27	3.986e-06	2.193e-10	10.58
exm1384093	pheno_303	1.853e-03	0.001853	6.667e-03	[[20311, 66], [132, 5]]	5	Psychogenic and somatoform disorders	12.73	1.238e-07	13.15	8.096e-08	11.66	1.129e-04	11.66	3.190e-05	2.646e-07	26.38
exm1385003	pheno_573.4	4.401e-03	0.0044	3.847e-03	[[23059, 185], [83, 7]]	7	Acute and subacute necrosis of liver	10.96	2.566e-09	10.85	2.786e-09	10.51	9.610e-06	10.51	2.858e-06	5.384e-09	85.26
exm1385023	pheno_352.1	6.561e-03	0.006576	6.543e-03	[[25622, 336, 2], [158, 13, 0]]	13.0	Trigeminal nerve disorders [CN5]	6.02	5.574e-10	5.96	6.356e-10	5.99	7.453e-07	5.99	2.992e-07	5.446e-10	758.46
exm1386650	pheno_713	1.127e-03	0.001127	4.466e-03	[[24239, 57], [105, 4]]	4	Arthropathy associated with other disorders classified elsewhere	16.15	1.425e-07	15.99	1.438e-07	16.20	1.615e-04	16.20	3.811e-05	1.900e-07	16.87
exm1387293	pheno_427.41	4.490e-03	0.004489	6.638e-03	[[16053, 131, 0], [107, 6, 1]]	8.0	Ventricular fibrillation and flutter	8.28	3.197e-08	8.27	2.209e-08	8.95	6.499e-06	8.95	2.129e-06	4.109e-09	129.23
exm1391091	pheno_365.2	1.026e-03	0.001026	5.147e-03	[[26429, 49], [133, 4]]	4	Primary angle-closure glaucoma	18.11	1.104e-07	17.37	9.522e-08	16.22	1.618e-04	16.22	3.838e-05	1.945e-07	16.82
exm1391541	pheno_270.32	2.877e-03	0.002876	1.134e-02	[[27498, 146, 4], [307, 9, 1]]	11.0	Paraproteinemia	5.36	2.41e-08	5.28	3.103e-08	6.32	3.322e-06	6.32	1.312e-06	5.068e-09	311.52
exm1393506	pheno_722.7	8.596e-03	0.008611	2.708e-03	[[23895, 412, 0], [57, 9, 0]]	9.0	Intervertebral disc disorder with myelopathy	9.46	6.578e-10	9.35	7.293e-10	8.56	2.443e-06	8.56	8.067e-07	9.217e-10	218.25
exm1393719	pheno_278.3	5.249e-03	0.005247	2.607e-03	[[24614, 252], [59, 6]]	6	Localized adiposity	10.56	5.943e-08	10.56	5.846e-08	9.93	5.742e-05	9.93	1.730e-05	1.433e-07	41.53
exm139495	pheno_592.11	2.474e-03	0.002473	2.442e-03	[[21125, 104], [48, 4]]	4	Acute cystitis	16.83	1.338e-07	17.59	7.630e-08	16.93	1.408e-04	16.93	3.199e-05	1.417e-07	17.04
exm1395527	pheno_204.22	3.197e-03	0.003196	3.950e-03	[[26806, 170], [101, 6]]	6	Myeloid leukemia, chronic	9.62	1.209e-07	9.49	1.415e-07	9.37	7.262e-05	9.37	2.264e-05	2.091e-07	40.52
exm1396150	pheno_571.6	2.164e-03	0.002163	1.011e-02	[[23083, 98], [228, 8]]	8	Primary biliary cirrhosis	8.52	1.14e-08	8.17	2.035e-08	8.26	1.220e-05	8.26	4.194e-06	1.855e-08	106.38
exm1398911	pheno_722.9	1.536e-03	0.001536	1.930e-03	[[24153, 73], [44, 3]]	3	Other and unspecified disc disorder	27.27	7.751e-08	25.29	1.297e-07	22.56	4.332e-04	22.56	8.338e-05	5.301e-07	9.08
exm1400418	pheno_642.1	2.158e-03	0.002157	6.860e-03	[[15007, 69], [97, 5]]	5	Preeclampsia and eclampsia	13.85	6.399e-08	0.00	0.000e+00	11.21	1.385e-04	11.21	3.984e-05	4.509e-07	25.04
exm1401144	pheno_277.4	2.069e-03	0.002069	1.295e-03	[[28417, 114, 0], [34, 2, 1]]	4.0	Disorders of bilirubin excretion	25.5	3.153e-09	25.31	3.206e-09	28.55	1.779e-05	28.55	3.111e-06	2.889e-10	22.57
exm1401208	pheno_531.5	2.574e-03	0.00259	8.412e-04	[[28360, 145], [21, 3]]	3	Gastrojejunal ulcer	27.65	1.04e-07	27.75	9.592e-08	27.94	2.556e-04	27.94	4.385e-05	1.503e-07	9.29
exm140205	pheno_385.5	1.329e-03	0.001329	1.341e-03	[[25995, 70], [32, 3]]	3	Tympanosclerosis and middle ear disease related to otitis media	35.04	8.907e-09	35.06	8.426e-09	34.81	1.288e-04	34.81	2.004e-05	1.570e-08	10.00
exm1402255	pheno_255.2	2.550e-02	0.02549	1.353e-02	[[24335, 1224, 18], [315, 36, 2]]	40.0	Adrenal hypofunction	2.39	1.343e-07	2.39	1.256e-07	2.38	2.357e-06	2.38	1.335e-06	1.150e-07	3156.96
exm1402498	pheno_571.6	1.011e-03	0.001011	1.011e-02	[[23223, 42, 1], [232, 4, 1]]	6.0	Primary biliary cirrhosis	9.48	1.183e-07	9.49	1.010e-07	13.55	1.112e-05	13.55	3.043e-06	3.469e-09	57.14
exm1402735	pheno_642.1	3.159e-03	0.003158	6.860e-03	[[15049, 97], [98, 6]]	6	Preeclampsia and eclampsia	11.43	3.78e-08	0.00	0.000e+00	9.50	7.285e-05	9.50	2.286e-05	2.410e-07	39.35
exm1403544	pheno_348.7	2.894e-03	0.002893	4.038e-03	[[22555, 130], [86, 6]]	6	Coma	10.95	3.6e-08	11.55	1.528e-08	12.10	1.899e-05	12.10	5.247e-06	1.009e-08	53.59
exm140413	pheno_642.1	1.878e-03	0.001878	6.860e-03	[[15059, 55], [99, 5]]	5	Preeclampsia and eclampsia	16.29	1.356e-08	0.00	0.000e+00	13.83	5.484e-05	13.83	1.437e-05	5.272e-08	29.58
exm1405825	pheno_292.2	1.346e-03	0.001346	1.452e-03	[[23990, 62, 1], [32, 3, 0]]	3.0	Mild cognitive impairment	26.54	4.977e-08	23.08	1.898e-07	33.61	1.316e-04	33.61	2.085e-05	1.233e-08	10.29
exm1406843	pheno_259.8	2.086e-03	0.002085	8.932e-04	[[25619, 108, 1], [20, 3, 0]]	3.0	Polyglandular activity in multiple endocrine adenomatosis	25.71	5e-08	27.16	2.569e-08	32.57	1.457e-04	32.57	2.320e-05	1.782e-08	10.17
exm1407057	pheno_242.3	1.178e-03	0.001177	2.165e-03	[[23445, 53], [48, 3]]	3	Exophthalmos	27.39	6.53e-08	27.94	5.202e-08	27.65	2.446e-04	27.65	4.295e-05	1.027e-07	9.58
exm1408233	pheno_642.1	2.685e-03	0.002684	6.860e-03	[[14987, 82], [97, 6]]	6	Preeclampsia and eclampsia	10.74	1.153e-07	0.00	0.000e+00	11.31	2.920e-05	11.31	8.462e-06	3.162e-08	47.91
exm141164	pheno_794	1.129e-03	0.001128	1.687e-03	[[29481, 64], [46, 3]]	3	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	31.32	1.908e-08	31.65	1.533e-08	30.04	1.897e-04	30.04	3.178e-05	4.515e-08	9.85
exm141720	pheno_259.8	1.268e-02	0.01268	8.932e-04	[[22081, 550, 5], [16, 4, 1]]	6.0	Polyglandular activity in multiple endocrine adenomatosis	12.59	9.468e-09	12.84	6.760e-09	13.31	1.324e-05	13.31	3.434e-06	6.433e-09	53.48
exm142026	pheno_565.1	1.060e-03	0.00106	7.629e-03	[[25061, 44], [188, 5]]	5	Anal and rectal polyp	15.55	1.141e-08	15.40	1.099e-08	15.15	3.563e-05	15.15	9.029e-06	1.786e-08	31.93
exm1420978	pheno_642.1	1.904e-03	0.001904	6.860e-03	[[15115, 62], [100, 5]]	5	Preeclampsia and eclampsia	14.94	3.134e-08	0.00	0.000e+00	12.19	9.581e-05	12.19	2.656e-05	1.939e-07	26.86
exm1422072	pheno_728.71	1.901e-03	0.001901	2.667e-03	[[23481, 76], [59, 4]]	4	Contracture of palmar fascia	20.96	1.918e-08	19.69	2.642e-08	20.95	6.243e-05	20.95	1.286e-05	1.517e-08	19.10
exm1424462	pheno_255.12	1.346e-03	0.001346	1.707e-03	[[25646, 67], [41, 3]]	3	Hyperaldosteronism	28.18	5.595e-08	28.47	4.288e-08	28.01	2.350e-04	28.01	4.074e-05	9.046e-08	9.62
exm1424465	pheno_305.2	8.731e-03	0.008728	3.807e-03	[[20078, 332, 2], [71, 6, 1]]	8.0	Eating disorder	7.45	9.515e-08	7.17	1.780e-07	6.51	5.613e-05	6.51	2.110e-05	3.757e-07	71.01
exm1425084	pheno_324	1.262e-03	0.001261	3.389e-03	[[29041, 69], [95, 4]]	4	Other CNS infection and poliomyelitis	16.59	9.312e-08	16.75	8.422e-08	17.72	1.129e-04	17.72	2.533e-05	6.936e-08	17.92
exm1427168	pheno_370.2	1.280e-03	0.001279	1.904e-03	[[25594, 63], [46, 3]]	3	Superficial keratitis	31.03	2.974e-08	31.07	2.339e-08	26.49	2.737e-04	26.49	4.883e-05	1.393e-07	9.51
exm142936	pheno_735.23	7.788e-02	0.07789	2.044e-03	[[22343, 3785, 162], [33, 15, 5]]	25.0	Hallux rigidus	3.69	1.731e-08	3.65	1.826e-08	3.64	5.174e-07	3.64	2.658e-07	1.245e-08	2158.09
exm1430187	pheno_642.1	3.318e-03	0.003317	6.860e-03	[[15015, 105], [98, 6]]	6	Preeclampsia and eclampsia	10.59	9.781e-08	0.00	0.000e+00	8.76	1.114e-04	8.76	3.630e-05	6.041e-07	35.53
exm143099	pheno_594.8	1.851e-03	0.00185	1.533e-03	[[27254, 99, 0], [39, 2, 1]]	4.0	Renal colic	24.61	5.953e-10	22.48	2.492e-09	27.58	2.024e-05	27.58	3.612e-06	4.253e-10	22.32
exm1431151	pheno_731	1.139e-03	0.001138	1.381e-03	[[22245, 47], [29, 3]]	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	56.76	1.966e-10	50.82	3.967e-10	48.96	5.009e-05	48.96	6.659e-06	8.992e-10	10.42
exm1433627	pheno_642.1	3.013e-03	0.003012	6.860e-03	[[15035, 88, 1], [96, 6, 0]]	6.0	Preeclampsia and eclampsia	11.31	1.831e-08	0.00	0.000e+00	10.15	4.716e-05	10.15	1.435e-05	7.840e-08	44.84
exm1433627	pheno_571.6	3.013e-03	0.003012	1.011e-02	[[23028, 137, 1], [229, 9, 0]]	9.0	Primary biliary cirrhosis	6.16	1.421e-07	5.92	2.412e-07	6.40	2.270e-05	6.40	8.815e-06	9.771e-08	114.53
exm1435603	pheno_958.1	3.801e-03	0.0038	1.519e-03	[[28582, 219, 0], [41, 1, 2]]	5.0	Postoperative shock	13.86	6.665e-09	13.93	6.310e-09	15.78	2.544e-05	15.78	6.023e-06	4.998e-09	35.89
exm1438053	pheno_751.11	1.110e-03	0.00111	2.175e-03	[[15117, 24], [30, 3]]	3	Congenital anomalies of female genital organs	78.65	4.986e-09	0.00	0.000e+00	62.99	2.645e-05	62.99	3.211e-06	1.686e-10	10.34
exm1439775	pheno_452.8	2.153e-03	0.002153	8.834e-04	[[22524, 95], [17, 3]]	3	Postphlebitic syndrome	40.7	6.116e-09	40.64	5.774e-09	41.84	8.500e-05	41.84	1.202e-05	6.906e-09	9.85
exm1440766	pheno_733.6	1.060e-03	0.00106	7.895e-04	[[25260, 53], [18, 2]]	2	Costochondritis	57.58	1.195e-07	53.21	1.848e-07	52.96	8.575e-04	52.96	1.033e-04	3.590e-07	4.53
exm1443029	pheno_750.11	2.254e-03	0.00227	7.884e-04	[[27760, 123], [19, 3]]	3	Esophageal atresia/tracheoesophageal fistula	30.95	1.396e-07	28.90	1.313e-07	35.64	1.300e-04	35.64	1.982e-05	2.191e-08	9.72
exm144699	pheno_742.2	1.716e-03	0.001715	1.017e-03	[[26437, 85], [24, 3]]	3	Pathological, developmental or recurrent dislocation	45.58	2.15e-09	50.39	9.891e-10	38.88	9.716e-05	38.88	1.426e-05	7.547e-09	10.06
exm1447825	pheno_704.2	1.851e-03	0.00185	1.576e-03	[[27780, 100], [40, 4]]	4	Hirsutism	29.04	7.427e-10	28.98	6.835e-10	27.78	2.198e-05	27.78	3.912e-06	8.443e-10	21.11
exm1449790	pheno_571.6	2.152e-03	0.002152	1.011e-02	[[23037, 100], [226, 8]]	8	Primary biliary cirrhosis	8.17	2.241e-08	7.80	4.091e-08	8.15	1.334e-05	8.15	4.615e-06	2.234e-08	103.97
exm1449790	pheno_642.1	2.152e-03	0.002152	6.860e-03	[[15038, 65], [96, 5]]	5	Preeclampsia and eclampsia	14.49	4.145e-08	0.00	0.000e+00	12.05	1.007e-04	12.05	2.801e-05	2.164e-07	26.63
exm1452483	pheno_031	1.110e-03	0.00111	1.720e-03	[[24908, 54], [40, 3]]	3	Diseases due to other mycobacteria	36.23	5.811e-09	35.68	6.510e-09	34.59	1.299e-04	34.59	2.040e-05	1.545e-08	10.04
exm145262	pheno_575.1	2.426e-03	0.002425	8.587e-03	[[27203, 128], [228, 9]]	9	Cholangitis	8.74	8.347e-10	8.65	8.692e-10	8.39	3.040e-06	8.39	1.037e-06	1.657e-09	200.98
exm145262	pheno_642.1	2.426e-03	0.002425	6.860e-03	[[15105, 79], [98, 6]]	6	Preeclampsia and eclampsia	13.84	3.904e-09	0.00	0.000e+00	11.71	2.426e-05	11.71	6.920e-06	2.071e-08	49.71
exm145262	pheno_697	2.426e-03	0.002425	1.112e-02	[[25094, 120], [273, 9]]	9	Sarcoidosis	6.48	1.145e-07	6.75	5.462e-08	6.89	1.404e-05	6.89	5.285e-06	4.153e-08	129.24
exm1452870	pheno_334.2	1.281e-03	0.001281	5.697e-03	[[22287, 47, 4], [123, 6, 0]]	6.0	Anterior horn cell disease	10.96	1.845e-09	10.99	1.638e-09	19.32	1.441e-06	19.32	3.266e-07	1.491e-11	81.74
exm1454373	pheno_270.33	1.800e-03	0.0018	1.481e-03	[[27551, 97], [38, 3]]	3	Amyloidosis	25.45	1.363e-07	24.04	1.942e-07	22.42	4.410e-04	22.42	8.467e-05	5.605e-07	9.06
exm1461849	pheno_523.32	4.155e-03	0.004154	1.126e-03	[[27289, 219, 2], [27, 4, 0]]	4.0	Chronic periodontitis	15.61	5.73e-08	15.56	7.831e-08	16.95	1.299e-04	16.95	2.916e-05	9.442e-08	17.75
exm1464497	pheno_731	1.514e-03	0.001514	1.381e-03	[[25242, 72], [32, 3]]	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	33.66	1.503e-08	33.81	1.245e-08	32.87	1.521e-04	32.87	2.432e-05	2.628e-08	9.88
exm1464849	pheno_731	2.039e-03	0.002039	1.381e-03	[[22326, 82], [29, 3]]	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	36.16	1.103e-08	33.63	1.704e-08	28.17	2.403e-04	28.17	4.138e-05	1.096e-07	9.47
exm1466048	pheno_090	3.533e-03	0.003532	1.181e-03	[[29389, 203, 1], [31, 4, 0]]	4.0	Sexually transmitted infections (not HIV or hepatitis)	18.01	3.599e-08	16.98	4.871e-08	17.44	1.149e-04	17.44	2.544e-05	6.473e-08	18.18
exm1469571	pheno_642.1	3.309e-03	0.003308	6.860e-03	[[15054, 100], [97, 7]]	7	Preeclampsia and eclampsia	13.84	2.513e-10	0.00	0.000e+00	10.86	8.319e-06	10.86	2.474e-06	4.397e-09	85.86
exm1476003	pheno_425.11	1.094e-03	0.001093	3.195e-03	[[27085, 55], [83, 4]]	4	Hypertrophic obstructive cardiomyopathy	23.52	2.759e-09	23.49	2.543e-09	23.73	3.870e-05	23.73	7.575e-06	3.863e-09	20.22
exm1477513	pheno_642.1	2.652e-03	0.002651	6.860e-03	[[15068, 83], [98, 7]]	7	Preeclampsia and eclampsia	15.32	6.429e-11	0.00	0.000e+00	12.97	2.796e-06	12.97	7.678e-07	3.720e-10	105.90
exm1477976	pheno_642.1	2.506e-03	0.002505	6.860e-03	[[15047, 80], [98, 6]]	6	Preeclampsia and eclampsia	13.41	6.133e-09	0.00	0.000e+00	11.52	2.648e-05	11.52	7.611e-06	2.531e-08	48.85
exm1477976	pheno_575.1	2.506e-03	0.002505	8.587e-03	[[27058, 130], [229, 8]]	8	Cholangitis	7.58	5.286e-08	7.49	5.681e-08	7.27	2.794e-05	7.27	1.013e-05	9.671e-08	86.20
exm1479072	pheno_306.9	1.633e-03	0.001633	1.174e-03	[[20340, 54], [21, 3]]	3	Tension headache	53.89	5.259e-10	54.46	2.662e-10	53.81	4.005e-05	53.81	5.063e-06	5.509e-10	10.33
exm1479072	pheno_306	1.633e-03	0.001633	4.924e-03	[[20340, 54], [97, 4]]	4	Other mental disorder	16.54	1.423e-07	16.95	1.148e-07	15.53	1.922e-04	15.53	4.639e-05	3.104e-07	16.32
exm1479109	pheno_642.1	1.063e-03	0.001062	6.860e-03	[[15142, 30], [101, 4]]	4	Preeclampsia and eclampsia	24.56	1.37e-08	0.00	0.000e+00	19.99	8.337e-05	19.99	1.834e-05	4.657e-08	17.62
exm1479366	pheno_272.11	8.062e-02	0.0806	1.705e-01	[[13384, 2503, 111], [3191, 426, 24]]	474.0	Hypercholesterolemia	0.7	1.095e-10	0.71	2.859e-10	0.75	7.717e-09	0.75	3.323e-09	7.971e-09	150112399.36
exm1479366	pheno_272.1	8.062e-02	0.0806	3.248e-01	[[13384, 2503, 111], [7216, 1064, 60]]	1184.0	Hyperlipidemia	0.78	5.919e-10	0.79	1.849e-09	0.82	3.734e-08	0.82	1.708e-08	2.330e-08	14762335.94
exm1479366	pheno_272	8.062e-02	0.0806	3.256e-01	[[13384, 2503, 111], [7237, 1072, 60]]	1192.0	Disorders of lipoid metabolism	0.78	1.186e-09	0.80	3.476e-09	0.82	6.431e-08	0.82	2.796e-08	3.749e-08	8583804.80
exm1479658	pheno_323.8	1.262e-03	0.001262	1.543e-03	[[29033, 71], [42, 3]]	3	Encephalitis, non-infectious	30.14	3.108e-08	30.40	2.528e-08	29.21	2.064e-04	29.21	3.499e-05	5.929e-08	9.76
exm1480010	pheno_306	1.514e-03	0.001514	4.924e-03	[[20356, 53], [96, 5]]	5	Other mental disorder	18.91	1.263e-09	19.38	1.005e-09	20.00	9.763e-06	20.00	2.137e-06	6.095e-10	38.62
exm1480052	pheno_724.9	1.515e-03	0.001514	1.274e-03	[[24225, 69], [28, 3]]	3	Other unspecified back disorders	36.44	1.118e-08	36.19	9.918e-09	37.62	1.053e-04	37.62	1.577e-05	9.097e-09	10.06
exm1480685	pheno_724.9	1.060e-03	0.00106	1.274e-03	[[24256, 49], [28, 3]]	3	Other unspecified back disorders	51.89	5.9e-10	51.17	5.252e-10	53.04	3.965e-05	53.04	5.059e-06	4.108e-10	10.55
exm1483449	pheno_798.1	1.060e-03	0.00106	3.149e-03	[[17376, 34], [52, 3]]	3	Chronic fatigue syndrome	30.95	6.631e-08	27.71	1.092e-07	29.48	2.128e-04	29.48	3.684e-05	7.841e-08	9.54
exm1483634	pheno_642.1	1.980e-03	0.001979	6.860e-03	[[15063, 60], [98, 5]]	5	Preeclampsia and eclampsia	14.58	4.439e-08	0.00	0.000e+00	12.81	7.691e-05	12.81	2.084e-05	1.162e-07	27.95
exm1483929	pheno_731	2.373e-03	0.002372	1.381e-03	[[22015, 95], [27, 4]]	4	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	42.21	1.489e-11	40.53	1.942e-11	34.33	1.078e-05	34.33	1.733e-06	1.525e-10	21.49
exm1484439	pheno_580.4	1.818e-03	0.001818	3.894e-03	[[22162, 76], [82, 5]]	5	Renal sclerosis, NOS	18.26	1.322e-09	18.63	8.169e-10	17.78	1.624e-05	17.78	3.711e-06	2.073e-09	36.71
exm1487504	pheno_428.4	1.127e-03	0.001127	3.261e-02	[[23357, 41, 0], [779, 9, 1]]	11.0	Heart failure with preserved EF [Diastolic heart failure]	7.35	4.17e-08	7.18	3.190e-08	8.01	7.588e-07	8.01	2.933e-07	9.182e-10	355.74
exm1488379	pheno_008.6	7.150e-03	0.007164	4.293e-03	[[27900, 394, 1], [112, 10, 0]]	10.0	Viral Enteritis	6.36	2.212e-08	6.33	2.503e-08	6.06	1.206e-05	6.06	4.742e-06	3.888e-08	174.11
exm1488931	pheno_306.9	1.279e-03	0.001278	1.174e-03	[[20362, 47], [21, 3]]	3	Tension headache	59.1	2.455e-10	60.85	1.139e-10	61.89	2.691e-05	61.89	3.189e-06	1.529e-10	10.47
exm1490365	pheno_697	2.160e-03	0.002159	1.112e-02	[[25055, 106], [275, 9]]	9	Sarcoidosis	7.24	2.237e-08	7.60	8.929e-09	7.74	5.930e-06	7.74	2.120e-06	7.330e-09	164.75
exm1490365	pheno_642.1	2.160e-03	0.002159	6.860e-03	[[15090, 68], [100, 5]]	5	Preeclampsia and eclampsia	13.02	1.203e-07	0.00	0.000e+00	11.10	1.451e-04	11.10	4.196e-05	5.014e-07	24.80
exm1490419	pheno_703	1.903e-03	0.001919	4.321e-03	[[27761, 96, 1], [116, 5, 0]]	5.0	Diseases of nail	13.0	3.19e-08	11.77	6.512e-08	11.97	8.998e-05	11.97	2.477e-05	1.229e-07	28.73
exm1491829	pheno_642.1	1.958e-03	0.001957	6.860e-03	[[15096, 63], [99, 6]]	6	Preeclampsia and eclampsia	18.06	1.633e-10	0.00	0.000e+00	14.52	7.742e-06	14.52	2.006e-06	1.470e-09	60.64
exm1495873	pheno_642.1	1.610e-03	0.001609	6.860e-03	[[15046, 46], [100, 5]]	5	Preeclampsia and eclampsia	18.45	4.053e-09	0.00	0.000e+00	16.35	2.611e-05	16.35	6.357e-06	9.043e-09	32.99
exm1496574	pheno_642.1	2.792e-03	0.002791	6.860e-03	[[14952, 88, 0], [97, 7, 0]]	7.0	Preeclampsia and eclampsia	14.5	1.381e-10	0.00	0.000e+00	11.87	4.314e-06	11.87	1.234e-06	7.646e-10	102.77
exm1496574	pheno_697	2.792e-03	0.002791	1.112e-02	[[24802, 135, 1], [272, 11, 0]]	11.0	Sarcoidosis	6.61	2.06e-09	6.81	1.031e-09	7.20	1.032e-06	7.20	3.843e-07	4.968e-10	442.26
exm1496654	pheno_288.3	1.245e-03	0.001244	5.349e-03	[[21710, 47], [113, 4]]	4	Eosinophilia	16.7	1.102e-07	16.33	1.344e-07	16.35	1.600e-04	16.35	3.788e-05	1.975e-07	16.73
exm1497753	pheno_772.6	1.043e-03	0.001043	2.127e-03	[[26683, 55], [54, 3]]	3	Facial weakness	26.48	8.423e-08	26.96	6.614e-08	26.95	2.592e-04	26.95	4.601e-05	1.164e-07	9.58
exm1498335	pheno_427.61	1.542e-01	0.1542	3.681e-03	[[13160, 4805, 432], [32, 27, 9]]	45.0	Supraventricular premature beats	2.73	4.581e-08	2.73	4.703e-08	2.72	2.932e-07	2.72	1.529e-07	2.767e-08	6289.04
exm1498550	pheno_352.1	1.090e-02	0.0109	6.543e-03	[[25407, 547, 7], [155, 16, 0]]	16.0	Trigeminal nerve disorders [CN5]	4.42	1.02e-08	4.42	8.204e-09	4.49	1.712e-06	4.49	7.931e-07	6.813e-09	857.49
exm1499934	pheno_697	1.539e-03	0.001538	1.112e-02	[[25039, 73], [273, 8]]	8	Sarcoidosis	9.76	1.844e-09	9.93	1.243e-09	10.05	3.255e-06	10.05	1.032e-06	1.167e-09	144.25
exm1511238	pheno_337	3.601e-03	0.0036	7.740e-03	[[22536, 143, 7], [168, 9, 0]]	9.0	Disorders of the autonomic nervous system	5.56	7.004e-08	5.62	5.036e-08	7.51	6.577e-06	7.51	2.354e-06	7.352e-09	168.31
exm1511238	pheno_255.11	3.601e-03	0.0036	2.056e-03	[[25543, 173, 8], [49, 3, 1]]	5.0	Cushing's syndrome	8.2	1.418e-07	8.05	1.686e-07	13.43	5.337e-05	13.43	1.371e-05	3.344e-08	31.72
exm1512613	pheno_751.1	1.043e-03	0.001043	6.733e-03	[[27827, 56], [184, 5]]	5	Congenital anomalies of genital organs	30.02	7.614e-09	29.83	6.230e-08	13.50	5.750e-05	13.50	1.522e-05	5.162e-08	30.03
exm1513371	pheno_642.1	1.942e-03	0.001941	6.860e-03	[[15096, 53], [98, 7]]	7	Preeclampsia and eclampsia	24.3	1.445e-13	0.00	0.000e+00	20.35	1.712e-07	20.35	3.862e-08	5.113e-13	156.44
exm1513371	pheno_642	1.942e-03	0.001941	1.209e-02	[[15096, 53], [179, 7]]	7	Hypertension complicating pregnancy, childbirth, and the puerperium	12.8	1.508e-09	0.00	0.000e+00	11.14	7.743e-06	11.14	2.346e-06	4.543e-09	83.97
exm1513977	pheno_795	1.282e-02	0.01281	9.120e-03	[[28497, 728, 3], [247, 21, 1]]	23.0	Other and nonspecific abnormal cytological, histological and immunological findings	3.49	8.229e-09	3.49	8.548e-09	3.51	7.188e-07	3.51	3.789e-07	5.519e-09	2498.26
exm1513977	pheno_795.8	1.282e-02	0.01281	8.649e-03	[[28497, 728, 3], [234, 20, 1]]	22.0	Abnormal tumor markers, elevated CEA or CA 125	3.53	1.279e-08	3.52	1.370e-08	3.55	1.060e-06	3.55	5.558e-07	9.055e-09	1918.43
exm1515229	pheno_642.1	1.856e-03	0.001855	6.860e-03	[[15104, 59], [99, 5]]	5	Preeclampsia and eclampsia	15.25	2.519e-08	0.00	0.000e+00	12.93	7.380e-05	12.93	1.992e-05	1.056e-07	28.15
exm1516632	pheno_642.1	2.668e-03	0.002667	6.860e-03	[[15068, 85], [98, 7]]	7	Preeclampsia and eclampsia	14.64	1.359e-10	0.00	0.000e+00	12.66	3.239e-06	12.66	8.990e-07	5.213e-10	103.15
exm1517564	pheno_348.4	2.507e-03	0.002506	1.979e-03	[[22577, 113, 1], [41, 4, 0]]	4.0	Cerebral cysts	15.99	1.027e-07	15.81	1.068e-07	18.31	9.575e-05	18.31	2.087e-05	3.921e-08	18.65
exm1517715	pheno_580.1	1.598e-03	0.001598	1.269e-02	[[22190, 66, 0], [279, 7, 0]]	7.0	Glomerulonephritis	9.14	4.796e-08	8.98	6.405e-08	8.34	4.031e-05	8.34	1.388e-05	1.307e-07	59.91
exm1517715	pheno_580.14	1.598e-03	0.001598	4.072e-03	[[22190, 66, 0], [87, 4, 0]]	4.0	Chronic glomerulonephritis, NOS	17.52	6.615e-08	16.25	1.321e-07	15.13	1.978e-04	15.13	4.799e-05	2.856e-07	16.65
exm1519673	pheno_530.6	2.254e-03	0.002254	2.129e-03	[[19139, 80, 1], [37, 4, 0]]	4.0	Diverticulum of esophagus, acquired	19.9	1.576e-08	19.18	1.727e-08	23.99	3.546e-05	23.99	6.812e-06	2.541e-09	20.82
exm1519922	pheno_642.1	2.028e-03	0.002027	6.860e-03	[[15080, 62], [100, 5]]	5	Preeclampsia and eclampsia	14.45	4.375e-08	0.00	0.000e+00	12.16	9.684e-05	12.16	2.688e-05	1.989e-07	26.80
exm1520234	pheno_303.4	1.464e-03	0.001463	4.196e-03	[[20358, 52], [82, 4]]	4	Somatoform disorder	22.99	7.406e-09	21.59	1.301e-08	19.10	8.985e-05	19.10	1.962e-05	4.314e-08	18.12
exm1520234	pheno_907	1.464e-03	0.001463	5.257e-03	[[29246, 79], [150, 5]]	5	Injuries to the nervous system	11.98	1.253e-07	12.04	1.166e-07	12.34	8.321e-05	12.34	2.272e-05	1.156e-07	28.51
exm1522677	pheno_722.7	1.836e-03	0.001835	2.708e-03	[[24184, 91], [62, 4]]	4	Intervertebral disc disorder with myelopathy	17.09	8.995e-08	16.97	8.360e-08	17.15	1.304e-04	17.15	2.951e-05	1.074e-07	17.43
exm1526864	pheno_731	2.231e-03	0.00223	1.381e-03	[[22289, 93], [29, 3]]	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	31.29	3.3e-08	29.24	5.262e-08	24.79	3.451e-04	24.79	6.315e-05	3.120e-07	9.17
