SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
rs13192471	pheno_714.1	1.427e-01	0.1427	4.433e-02	[[17986, 5821, 476], [740, 350, 37]]	424.0	Rheumatoid arthritis	1.46	9.97e-11	1.44	1.198e-10	1.43	5.398e-10	1.43	nan	1.009e-08	22037490.09
rs13192471	pheno_714.2	1.427e-01	0.1427	6.827e-03	[[17986, 5821, 476], [89, 65, 13]]	91.0	Juvenile rheumatoid arthritis	2.25	5.22e-10	2.30	4.132e-11	2.31	2.084e-10	2.31	3.679e-08	4.257e-07	1770288.24
rs13209234	pheno_714	1.512e-01	0.1512	5.570e-02	[[15558, 5308, 508], [853, 408, 40]]	488.0	Rheumatoid arthritis and other inflammatory polyarthropathies	1.4	8.853e-10	1.33	3.779e-08	1.33	8.935e-08	1.33	2.163e-07	4.426e-07	341847.18
rs13209234	pheno_714.1	1.512e-01	0.1512	4.433e-02	[[15558, 5308, 508], [674, 325, 32]]	389.0	Rheumatoid arthritis	1.4	4.103e-08	1.33	7.537e-07	1.34	9.377e-07	1.34	1.689e-06	3.182e-06	47170.49
rs1329424	pheno_362.21	3.873e-01	0.3874	9.204e-03	[[9968, 12626, 3883], [53, 128, 65]]	234.0	Macular degeneration, dry	1.9	2.298e-11	1.80	2.656e-10	1.76	4.407e-10	1.76	nan	4.110e-08	2896181.88
rs1329424	pheno_362.2	3.873e-01	0.3874	3.096e-02	[[9968, 12626, 3883], [256, 419, 171]]	761.0	Degeneration of macula and posterior pole of retina	1.34	2.303e-08	1.31	1.001e-07	1.31	9.812e-08	1.31	2.612e-07	3.196e-07	305220.50
rs1329428	pheno_362.29	3.983e-01	0.3982	9.834e-03	[[9528, 12691, 4262], [143, 99, 21]]	141.0	Macular degeneration (senile) of retina NOS	0.5	8.578e-12	0.52	1.496e-10	0.55	1.953e-10	0.55	nan	6.050e-14	209491162708.80
rs1329428	pheno_362.21	3.983e-01	0.3982	9.204e-03	[[9528, 12691, 4262], [132, 93, 21]]	135.0	Macular degeneration, dry	0.51	2.204e-10	0.54	2.967e-09	0.57	6.199e-09	0.57	nan	6.775e-12	2774678265.06
rs1329428	pheno_362.22	3.983e-01	0.3982	5.259e-03	[[9528, 12691, 4262], [83, 50, 7]]	64.0	Macular degeneration, wet	0.4	2.745e-10	0.42	2.618e-09	0.44	1.415e-09	0.44	nan	2.556e-14	242909273997.78
rs1329428	pheno_362.2	3.983e-01	0.3982	3.096e-02	[[9528, 12691, 4262], [386, 359, 101]]	561.0	Degeneration of macula and posterior pole of retina	0.71	4.912e-10	0.73	3.549e-09	0.74	8.430e-09	0.74	nan	2.341e-10	172076348.17
rs1333049	pheno_411	4.804e-01	0.4804	2.005e-01	[[6142, 10821, 5020], [1365, 2768, 1380]]	5498.0	Ischemic Heart Disease	1.14	7.377e-08	1.14	5.350e-08	1.11	4.594e-07	1.11	nan	3.903e-07	205377.10
rs13424957	pheno_713	1.262e-03	0.001261	4.466e-03	[[24242, 54], [105, 4]]	4	Arthropathy associated with other disorders classified elsewhere	17.76	5.827e-08	17.39	6.386e-08	17.10	1.327e-04	17.10	1.868e-03	8.371e-03	17.33
rs13437082	pheno_715.2	2.404e-01	0.2405	2.300e-03	[[14059, 8814, 1421], [10, 35, 11]]	55.0	Ankylosing spondylitis	3.69	1.845e-09	3.25	4.487e-10	3.28	1.027e-09	3.28	1.246e-06	5.745e-06	70739.62
rs1393350	pheno_172	2.749e-01	0.2749	1.130e-01	[[12779, 9583, 1711], [1486, 1248, 333]]	1914.0	Skin cancer	1.24	2.594e-12	1.23	5.555e-12	1.23	-1.382e-10	1.23	nan	4.175e-11	nan
rs1393350	pheno_172.2	2.749e-01	0.2749	8.372e-02	[[12779, 9583, 1711], [1067, 902, 230]]	1362.0	Other non-epithelial cancer of skin	1.23	5.302e-09	1.22	1.017e-08	1.21	2.552e-08	1.21	nan	5.968e-08	1697934.52
rs1408272	pheno_275.1	7.146e-02	0.07144	4.109e-03	[[22814, 3465, 139], [68, 23, 18]]	59.0	Disorders of iron metabolism	4.64	1.45e-21	4.79	1.211e-24	4.87	9.565e-11	4.87	nan	2.823e-08	4378282700.59
rs1410996	pheno_362.29	3.986e-01	0.3985	9.834e-03	[[9518, 12691, 4272], [143, 99, 21]]	141.0	Macular degeneration (senile) of retina NOS	0.5	7.94e-12	0.52	1.361e-10	0.55	2.061e-10	0.55	nan	5.088e-14	245994161857.97
rs1410996	pheno_362.21	3.986e-01	0.3985	9.204e-03	[[9518, 12691, 4272], [132, 93, 21]]	135.0	Macular degeneration, dry	0.51	2.058e-10	0.54	2.720e-09	0.56	6.080e-09	0.56	nan	5.823e-12	3192830668.69
rs1410996	pheno_362.22	3.986e-01	0.3985	5.259e-03	[[9518, 12691, 4272], [83, 50, 7]]	64.0	Macular degeneration, wet	0.4	2.621e-10	0.42	2.470e-09	0.44	1.339e-09	0.44	nan	2.224e-14	275645800688.70
rs1410996	pheno_362.2	3.986e-01	0.3985	3.096e-02	[[9518, 12691, 4272], [386, 359, 101]]	561.0	Degeneration of macula and posterior pole of retina	0.71	4.078e-10	0.73	2.959e-09	0.74	7.157e-09	0.74	nan	1.862e-10	213873588.85
rs1421085	pheno_278	4.084e-01	0.4083	1.094e-01	[[8844, 11985, 4038], [955, 1501, 600]]	2701.0	Overweight, obesity and other hyperalimentation	1.17	7.902e-09	1.17	5.375e-09	1.17	7.930e-09	1.17	nan	1.386e-08	5738424.59
rs1421085	pheno_278.1	4.084e-01	0.4083	9.311e-02	[[8844, 11985, 4038], [791, 1253, 509]]	2271.0	Obesity	1.18	1.46e-08	1.18	1.058e-08	1.18	1.172e-08	1.18	nan	2.089e-08	3895515.29
rs1421085	pheno_250.2	4.084e-01	0.4083	1.784e-01	[[7677, 10336, 3521], [1493, 2294, 888]]	4070.0	Type 2 diabetes	1.14	7.097e-08	1.14	6.246e-08	1.14	1.590e-08	1.14	nan	1.983e-08	3900024.80
rs1421085	pheno_250	4.084e-01	0.4083	1.888e-01	[[7677, 10336, 3521], [1608, 2457, 947]]	4351.0	Diabetes mellitus	1.13	1.103e-07	1.13	9.938e-08	1.13	2.368e-08	1.13	nan	2.673e-08	nan
rs1447295	pheno_185	9.860e-02	0.09861	1.422e-01	[[7911, 1678, 95], [1218, 365, 23]]	411.0	Cancer of prostate	1.43	1.34e-08	0.00	0.000e+00	1.37	1.024e-07	1.37	2.628e-07	5.444e-07	284395.78
rs1555115	pheno_714	1.435e-01	0.1435	5.570e-02	[[17957, 5833, 505], [961, 438, 34]]	506.0	Rheumatoid arthritis and other inflammatory polyarthropathies	1.33	7.085e-08	1.32	8.055e-08	1.31	2.335e-07	1.31	4.540e-07	8.735e-07	167105.64
rs1558902	pheno_278	4.088e-01	0.4088	1.094e-01	[[8829, 11990, 4047], [951, 1503, 600]]	2703.0	Overweight, obesity and other hyperalimentation	1.17	6.941e-09	1.17	4.802e-09	1.17	7.290e-09	1.17	nan	1.260e-08	6298588.76
rs1558902	pheno_278.1	4.088e-01	0.4088	9.311e-02	[[8829, 11990, 4047], [788, 1256, 509]]	2274.0	Obesity	1.18	1.295e-08	1.19	9.551e-09	1.19	1.090e-08	1.19	nan	1.941e-08	4184823.17
rs1558902	pheno_250.2	4.088e-01	0.4088	1.784e-01	[[7659, 10343, 3529], [1493, 2294, 888]]	4070.0	Type 2 diabetes	1.13	1.13e-07	1.13	1.003e-07	1.14	2.921e-08	1.14	nan	3.471e-08	2256140.85
rs157580	pheno_272.11	3.947e-01	0.3947	1.705e-01	[[6667, 8950, 2972], [1491, 1814, 517]]	2848.0	Hypercholesterolemia	0.84	8.43e-10	0.86	2.242e-08	0.89	4.837e-06	0.89	1.378e-06	1.298e-06	58346.31
rs157580	pheno_272.1	3.947e-01	0.3947	3.248e-01	[[6667, 8950, 2972], [3392, 4254, 1301]]	6856.0	Hyperlipidemia	0.89	1.54e-08	0.90	1.958e-07	0.93	8.590e-05	0.93	3.408e-05	3.361e-05	2752.69
rs157580	pheno_272	3.947e-01	0.3947	3.256e-01	[[6667, 8950, 2972], [3403, 4271, 1305]]	6881.0	Disorders of lipoid metabolism	0.89	1.673e-08	0.90	2.075e-07	0.93	8.758e-05	0.93	3.428e-05	3.381e-05	2737.27
rs1612904	pheno_714.1	3.692e-01	0.3691	4.433e-02	[[9559, 11427, 3301], [553, 470, 104]]	678.0	Rheumatoid arthritis	0.62	5.898e-14	0.73	2.251e-11	0.73	8.974e-11	0.73	nan	4.509e-14	537225679093.17
rs1612904	pheno_714	3.692e-01	0.3691	5.570e-02	[[9559, 11427, 3301], [678, 609, 146]]	901.0	Rheumatoid arthritis and other inflammatory polyarthropathies	0.68	5.209e-12	0.78	1.134e-09	0.78	6.287e-10	0.78	nan	1.973e-11	1872495964.87
rs16901979	pheno_185	3.590e-02	0.03589	1.422e-01	[[8989, 683, 10], [1415, 189, 2]]	193.0	Cancer of prostate	1.76	6.848e-10	0.00	0.000e+00	1.70	1.544e-09	1.70	nan	1.164e-07	2803697.36
rs17042171	pheno_427.21	1.124e-01	0.1124	1.443e-01	[[14574, 3646, 179], [2256, 771, 72]]	915.0	Atrial fibrillation	1.45	6.266e-17	1.44	1.927e-17	1.42	-3.726e-11	1.42	nan	3.331e-15	nan
rs17042171	pheno_427.2	1.124e-01	0.1124	1.484e-01	[[14574, 3646, 179], [2339, 792, 73]]	938.0	Atrial fibrillation and flutter	1.43	3.83e-16	1.42	1.236e-16	1.40	-9.112e-12	1.40	nan	7.661e-15	nan
rs17042171	pheno_427.8	1.124e-01	0.1124	4.721e-02	[[14574, 3646, 179], [662, 221, 29]]	279.0	Sinoatrial node dysfunction (Bradycardia)	1.49	3.396e-08	1.48	2.031e-08	1.48	2.205e-08	1.48	9.461e-08	3.063e-07	737495.02
rs17042171	pheno_427.22	1.124e-01	0.1124	3.638e-02	[[14574, 3646, 179], [500, 174, 21]]	216.0	Atrial flutter	1.52	1.247e-07	1.52	1.004e-07	1.51	2.460e-07	1.51	7.768e-07	2.252e-06	96254.64
rs17054392	pheno_592.11	1.245e-03	0.001244	2.442e-03	[[21194, 46, 0], [50, 1, 1]]	3.0	Acute cystitis	25.01	5.109e-08	22.85	9.146e-08	27.40	2.402e-04	27.40	2.160e-03	4.705e-03	9.74
rs17270561	pheno_275.1	2.272e-01	0.2272	4.109e-03	[[15787, 9272, 1355], [49, 31, 29]]	89.0	Disorders of iron metabolism	2.26	7.682e-09	2.35	6.675e-10	2.35	2.831e-09	2.35	3.415e-07	1.513e-06	229116.90
rs17342717	pheno_275.1	9.665e-02	0.09664	4.109e-03	[[21568, 4610, 235], [66, 23, 20]]	63.0	Disorders of iron metabolism	3.69	6.615e-17	3.86	3.614e-19	3.82	1.092e-11	3.82	nan	6.811e-08	187282797.59
rs17817449	pheno_278	3.999e-01	0.3998	1.094e-01	[[9102, 11897, 3867], [986, 1489, 581]]	2651.0	Overweight, obesity and other hyperalimentation	1.17	4.883e-09	1.18	3.510e-09	1.17	5.129e-09	1.17	nan	8.904e-09	8957866.11
rs17817449	pheno_278.1	3.999e-01	0.3998	9.311e-02	[[9102, 11897, 3867], [821, 1237, 495]]	2227.0	Obesity	1.18	1.24e-08	1.19	9.503e-09	1.19	1.052e-08	1.19	nan	1.909e-08	4302156.84
rs1800750	pheno_250.1	1.432e-02	0.01431	6.411e-02	[[20956, 576, 2], [1399, 76, 0]]	76.0	Type 1 diabetes	2.02	2.531e-08	1.97	5.045e-08	1.94	7.254e-07	1.94	4.924e-06	2.542e-05	14993.17
rs1980493	pheno_714.1	1.565e-01	0.1565	4.433e-02	[[17261, 6340, 646], [847, 258, 20]]	298.0	Rheumatoid arthritis	0.57	3.196e-09	0.82	1.841e-03	0.82	1.331e-03	0.82	3.783e-04	2.963e-04	298.28
rs205000	pheno_250.1	1.548e-02	0.01547	6.411e-02	[[20908, 622, 4], [1390, 84, 1]]	86.0	Type 1 diabetes	2.1	4.127e-10	2.05	1.082e-09	2.02	2.197e-08	2.02	4.270e-07	3.717e-06	155277.99
rs2050190	pheno_714.1	3.063e-01	0.3063	4.433e-02	[[11649, 10371, 2272], [610, 431, 86]]	603.0	Rheumatoid arthritis	0.73	9.777e-08	0.83	1.033e-04	0.82	6.265e-05	0.82	1.413e-05	1.145e-05	6383.69
rs2066847	pheno_555.1	2.268e-02	0.02267	2.051e-02	[[20319, 919, 10], [400, 42, 3]]	48.0	Regional enteritis	2.59	6.032e-10	2.63	3.375e-10	2.52	7.045e-08	2.52	1.697e-06	2.461e-05	nan
rs2073044	pheno_714.1	2.677e-01	0.2677	4.433e-02	[[13121, 9447, 1715], [491, 506, 129]]	764.0	Rheumatoid arthritis	1.38	1.216e-09	1.42	3.240e-14	1.42	-4.086e-11	1.42	nan	3.064e-12	57041499816.74
rs2075650	pheno_290.1	1.398e-01	0.1399	2.571e-02	[[17930, 5650, 483], [395, 212, 28]]	268.0	Dementias	2.02	2.185e-19	1.96	2.498e-19	1.68	5.617e-12	1.68	nan	8.021e-10	651972090.37
rs2075650	pheno_290	1.398e-01	0.1399	3.932e-02	[[17930, 5650, 483], [650, 295, 40]]	375.0	Delirium dementia and amnestic and other cognitive disorders	1.61	2.236e-14	1.60	1.636e-14	1.48	2.355e-10	1.48	nan	7.059e-09	36494179.49
rs2075650	pheno_292.3	1.398e-01	0.1399	2.254e-02	[[17930, 5650, 483], [349, 185, 21]]	227.0	Memory loss	1.75	4.803e-13	1.72	1.492e-12	1.61	1.486e-09	1.61	nan	7.861e-08	3919919.32
rs2075650	pheno_290.11	1.398e-01	0.1399	9.386e-03	[[17930, 5650, 483], [142, 76, 10]]	96.0	Alzheimer's disease	2.11	1.634e-09	2.01	6.687e-09	1.67	2.130e-05	1.67	5.712e-05	1.281e-04	1588.90
rs2075650	pheno_290.13	1.398e-01	0.1399	8.937e-03	[[17930, 5650, 483], [136, 72, 9]]	90.0	Senile dementia	2.12	9.839e-09	2.01	2.337e-08	1.64	6.389e-05	1.64	1.431e-04	2.842e-04	671.13
rs2075650	pheno_272.1	1.398e-01	0.1399	3.248e-01	[[13900, 4323, 372], [6484, 2289, 174]]	2637.0	Hyperlipidemia	1.17	6.631e-08	1.15	5.551e-07	1.10	4.614e-04	1.10	2.827e-04	2.955e-04	384.05
rs2075650	pheno_272	1.398e-01	0.1399	3.256e-01	[[13900, 4323, 372], [6509, 2295, 175]]	2645.0	Disorders of lipoid metabolism	1.17	8.126e-08	1.15	6.526e-07	1.10	4.920e-04	1.10	3.042e-04	3.176e-04	358.75
rs2076536	pheno_714.1	3.384e-01	0.3384	4.433e-02	[[10704, 10508, 3050], [618, 422, 87]]	596.0	Rheumatoid arthritis	0.71	2.071e-10	0.69	4.398e-14	0.69	1.806e-11	0.69	nan	4.531e-18	2449580914039385.00
rs2076536	pheno_714	3.384e-01	0.3384	5.570e-02	[[10704, 10508, 3050], [759, 553, 120]]	793.0	Rheumatoid arthritis and other inflammatory polyarthropathies	0.76	2.291e-09	0.74	9.920e-13	0.74	8.181e-11	0.74	nan	1.302e-15	14557756769443.43
rs2187668	pheno_250.1	1.305e-01	0.1305	6.411e-02	[[16377, 4788, 363], [977, 438, 59]]	556.0	Type 1 diabetes	1.91	1.736e-17	1.59	3.854e-21	1.58	-1.149e-11	1.58	nan	2.887e-15	nan
rs2187668	pheno_250.12	1.305e-01	0.1305	8.153e-03	[[16377, 4788, 363], [94, 71, 12]]	95.0	Type 1 diabetes with renal manifestations	4.07	1.427e-15	2.48	4.958e-14	2.50	2.636e-11	2.50	nan	5.280e-08	29578955.08
rs2187668	pheno_250.13	1.305e-01	0.1305	6.322e-03	[[16377, 4788, 363], [69, 60, 8]]	76.0	Type 1 diabetes with ophthalmic manifestations	3.97	6.557e-12	2.60	1.942e-12	2.61	5.707e-11	2.61	nan	4.843e-07	2394557.27
rs2187668	pheno_557.1	1.305e-01	0.1305	3.611e-03	[[16038, 4826, 375], [30, 35, 12]]	59.0	Celiac disease	5.28	4.777e-11	4.01	2.037e-16	4.11	-5.813e-11	4.11	nan	1.800e-07	30667514.96
rs2187668	pheno_250.3	1.305e-01	0.1305	4.255e-02	[[16377, 4788, 363], [649, 277, 31]]	339.0	Insulin pump user	1.85	5.969e-11	1.48	2.522e-10	1.47	2.207e-09	1.47	nan	4.604e-08	5052195.40
rs2187668	pheno_250.7	1.305e-01	0.1305	1.900e-02	[[16377, 4788, 363], [256, 142, 19]]	180.0	Diabetic retinopathy	2.36	7.73e-11	1.90	8.969e-14	1.87	-1.087e-11	1.87	nan	4.800e-09	154999444.06
rs2187668	pheno_250	1.305e-01	0.1305	1.888e-01	[[16377, 4788, 363], [3656, 1226, 128]]	1482.0	Diabetes mellitus	1.36	4.113e-10	1.21	2.749e-09	1.18	1.832e-07	1.18	2.157e-07	2.968e-07	nan
rs2187668	pheno_250.11	1.305e-01	0.1305	5.036e-03	[[16377, 4788, 363], [52, 46, 11]]	68.0	Type 1 diabetes with ketoacidosis	3.8	4.218e-09	3.01	9.016e-14	3.09	4.671e-11	3.09	nan	2.662e-07	8234134.81
rs2187668	pheno_250.23	1.305e-01	0.1305	1.721e-02	[[16377, 4788, 363], [248, 115, 14]]	143.0	Type 2 diabetes with ophthalmic manifestations	2.21	2.002e-08	1.62	3.693e-07	1.59	2.211e-06	1.59	6.974e-06	1.819e-05	11716.64
rs2187668	pheno_250.2	1.305e-01	0.1305	1.784e-01	[[16377, 4788, 363], [3434, 1121, 118]]	1357.0	Type 2 diabetes	1.32	5.04e-08	1.18	4.753e-07	1.16	1.100e-05	1.16	9.483e-06	1.164e-05	nan
rs2200733	pheno_427.21	1.120e-01	0.112	1.443e-01	[[14595, 3632, 179], [2260, 771, 71]]	913.0	Atrial fibrillation	1.45	9.253e-17	1.44	2.887e-17	1.42	2.815e-11	1.42	nan	3.220e-15	nan
rs2200733	pheno_427.2	1.120e-01	0.112	1.484e-01	[[14595, 3632, 179], [2343, 792, 72]]	936.0	Atrial fibrillation and flutter	1.43	5.381e-16	1.42	1.761e-16	1.41	1.483e-10	1.41	nan	7.216e-15	nan
rs2200733	pheno_427.8	1.120e-01	0.112	4.721e-02	[[14595, 3632, 179], [662, 221, 29]]	279.0	Sinoatrial node dysfunction (Bradycardia)	1.49	3.035e-08	1.49	1.733e-08	1.49	1.376e-08	1.49	nan	2.416e-07	960944.39
rs2200733	pheno_427.22	1.120e-01	0.112	3.638e-02	[[14595, 3632, 179], [500, 174, 21]]	216.0	Atrial flutter	1.52	1.073e-07	1.52	8.459e-08	1.51	1.857e-07	1.51	6.217e-07	1.862e-06	119139.37
rs2239529	pheno_750.22	1.500e-01	0.15	1.468e-03	[[20179, 7066, 636], [21, 16, 4]]	24.0	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	4.91	6.623e-08	2.28	7.893e-04	2.35	9.036e-04	2.35	2.297e-03	4.171e-03	50.62
rs2239802	pheno_335	2.129e-01	0.213	1.305e-02	[[14123, 7520, 1041], [111, 151, 37]]	225.0	Multiple sclerosis	2.0	8.811e-11	2.26	1.494e-21	2.25	-1.391e-10	2.25	nan	3.296e-13	6254055719145.40
rs2239806	pheno_714.1	1.800e-01	0.18	4.433e-02	[[16338, 7158, 799], [805, 291, 31]]	353.0	Rheumatoid arthritis	0.64	1.129e-07	0.84	4.498e-03	0.84	4.147e-03	0.84	1.400e-03	1.206e-03	88.62
rs2240066	pheno_715.2	4.436e-02	0.04438	2.300e-03	[[22218, 2028, 39], [34, 21, 1]]	23.0	Ankylosing spondylitis	4.91	1.612e-10	5.85	1.304e-13	5.70	6.025e-10	5.70	1.827e-06	1.321e-04	28807.54
rs2244546	pheno_250.13	9.000e-02	0.08997	6.322e-03	[[17868, 3482, 179], [86, 48, 3]]	54.0	Type 1 diabetes with ophthalmic manifestations	2.53	6.621e-09	2.51	1.601e-09	2.51	5.300e-08	2.51	1.674e-06	1.653e-05	41188.57
rs2248462	pheno_715.2	2.175e-01	0.2175	2.300e-03	[[14900, 8205, 1181], [11, 37, 8]]	53.0	Ankylosing spondylitis	3.39	4.47e-09	3.23	5.847e-10	3.23	2.557e-09	3.23	1.809e-06	9.474e-06	47432.30
rs2254618	pheno_715.2	2.386e-01	0.2386	2.300e-03	[[11929, 8236, 886], [8, 27, 13]]	43.0	Ankylosing spondylitis	6.2	5.952e-12	4.80	1.297e-12	3.95	6.537e-11	3.95	6.660e-07	3.857e-06	134134.82
rs2274089	pheno_275.1	9.118e-02	0.09119	4.109e-03	[[21884, 4310, 223], [71, 25, 13]]	51.0	Disorders of iron metabolism	2.91	8.39e-11	3.10	1.881e-12	3.09	1.128e-10	3.09	1.410e-07	3.943e-06	433520.51
rs2281135	pheno_571	1.683e-01	0.1682	4.975e-02	[[16267, 6385, 650], [761, 397, 62]]	521.0	Chronic liver disease and cirrhosis	1.37	4.412e-10	1.37	5.420e-10	1.37	1.210e-09	1.37	nan	1.455e-08	12152453.76
rs2281135	pheno_571.51	1.683e-01	0.1682	2.985e-02	[[16267, 6385, 650], [441, 228, 48]]	324.0	Cirrhosis of liver without mention of alcohol	1.48	1.341e-09	1.47	1.802e-09	1.48	4.115e-09	1.48	nan	8.132e-08	2593470.80
rs2281135	pheno_571.5	1.683e-01	0.1682	4.083e-02	[[16267, 6385, 650], [617, 321, 54]]	429.0	Other chronic nonalcoholic liver disease	1.4	2.498e-09	1.39	3.025e-09	1.40	5.960e-09	1.40	nan	6.776e-08	2634331.47
rs2281135	pheno_317.11	1.683e-01	0.1682	5.918e-03	[[17570, 7063, 731], [78, 58, 15]]	88.0	Alcoholic liver damage	2.03	2.581e-08	2.02	3.372e-08	2.04	1.142e-07	2.04	2.032e-06	8.271e-06	38438.69
rs2394895	pheno_696.41	2.529e-01	0.2529	1.226e-02	[[13403, 8911, 1517], [135, 133, 28]]	189.0	Psoriasis vulgaris	1.96	1.582e-08	1.41	1.134e-04	1.40	1.951e-04	1.40	2.485e-04	3.327e-04	429.05
rs2394895	pheno_696.4	2.529e-01	0.2529	1.610e-02	[[13403, 8911, 1517], [187, 171, 32]]	235.0	Psoriasis	1.8	2.475e-08	1.29	1.024e-03	1.29	1.548e-03	1.29	1.269e-03	1.497e-03	94.92
rs2395148	pheno_714.2	2.421e-02	0.02422	6.827e-03	[[23154, 1125, 17], [135, 31, 1]]	33.0	Juvenile rheumatoid arthritis	4.01	3.175e-12	4.40	8.026e-14	4.49	-2.266e-12	4.49	7.014e-08	1.422e-05	662997.51
rs2395153	pheno_714.1	4.127e-01	0.4127	4.433e-02	[[8408, 11881, 4007], [286, 554, 287]]	1126.0	Rheumatoid arthritis	1.52	1.832e-16	1.45	1.806e-17	1.44	1.426e-11	1.44	nan	4.330e-15	19637009036153.34
rs2395153	pheno_714	4.127e-01	0.4127	5.570e-02	[[8408, 11881, 4007], [393, 697, 343]]	1383.0	Rheumatoid arthritis and other inflammatory polyarthropathies	1.4	9.703e-14	1.35	1.624e-14	1.35	-1.716e-11	1.35	nan	5.091e-13	156653495385.36
rs2395163	pheno_714.1	2.263e-01	0.2263	4.433e-02	[[14622, 8438, 1234], [565, 464, 98]]	660.0	Rheumatoid arthritis	1.38	3.283e-09	1.43	7.823e-14	1.43	-8.029e-11	1.43	nan	1.481e-11	13990906051.31
rs2395163	pheno_250.1	2.263e-01	0.2263	6.411e-02	[[13008, 7435, 1089], [763, 617, 95]]	807.0	Type 1 diabetes	1.3	6.768e-08	1.32	1.675e-10	1.31	5.606e-10	1.31	nan	4.644e-09	28670639.30
rs2395175	pheno_714.1	1.865e-01	0.1865	4.433e-02	[[16198, 7250, 844], [617, 426, 83]]	592.0	Rheumatoid arthritis	1.54	3.102e-14	1.57	8.254e-20	1.58	3.881e-11	1.58	nan	1.776e-15	nan
rs2395175	pheno_714	1.865e-01	0.1865	5.570e-02	[[16198, 7250, 844], [827, 511, 94]]	699.0	Rheumatoid arthritis and other inflammatory polyarthropathies	1.38	5.157e-10	1.42	8.948e-15	1.43	1.394e-11	1.43	nan	1.333e-12	nan
rs2395175	pheno_250.1	1.865e-01	0.1865	6.411e-02	[[14350, 6432, 749], [856, 557, 61]]	679.0	Type 1 diabetes	1.32	7.731e-08	1.33	3.333e-10	1.33	1.302e-09	1.33	nan	1.068e-08	13933872.05
rs2395185	pheno_250.1	3.428e-01	0.3428	6.411e-02	[[9534, 9442, 2556], [533, 733, 209]]	1151.0	Type 1 diabetes	1.28	6.694e-09	1.25	1.073e-08	1.25	1.036e-08	1.25	nan	3.229e-08	2992667.07
rs2429557	pheno_250.1	1.114e-02	0.01113	6.411e-02	[[21090, 442, 2], [1410, 65, 0]]	65.0	Type 1 diabetes	2.22	5.086e-09	2.19	6.668e-09	2.15	1.474e-07	2.15	2.307e-06	1.754e-05	30186.56
rs2516464	pheno_715.2	4.975e-01	0.4975	2.300e-03	[[6089, 12107, 6098], [27, 27, 2]]	31.0	Ankylosing spondylitis	0.29	1.279e-07	0.38	5.222e-06	0.38	2.465e-06	0.38	nan	5.043e-10	53833728.60
rs2523459	pheno_715.2	3.215e-01	0.3215	2.300e-03	[[11106, 10109, 2597], [9, 28, 18]]	46.0	Ankylosing spondylitis	3.85	1.194e-08	2.87	3.689e-08	2.94	2.689e-08	2.94	7.339e-06	1.410e-05	14307.07
rs2523467	pheno_715.2	3.229e-01	0.3229	2.300e-03	[[11195, 10471, 2599], [9, 29, 18]]	47.0	Ankylosing spondylitis	3.85	1.1e-08	2.88	3.184e-08	2.90	2.370e-08	2.90	7.330e-06	1.392e-05	14298.33
rs2523473	pheno_715.2	3.222e-01	0.3222	2.300e-03	[[11089, 10223, 2589], [9, 29, 18]]	47.0	Ankylosing spondylitis	3.83	1.171e-08	2.86	3.260e-08	2.91	2.227e-08	2.91	7.017e-06	1.343e-05	14906.57
rs2523590	pheno_715.2	2.984e-01	0.2984	2.300e-03	[[11949, 9953, 2202], [7, 29, 18]]	43.0	Ankylosing spondylitis	3.08	6.375e-08	3.49	1.731e-10	3.56	1.578e-10	3.56	7.086e-07	2.097e-06	137299.12
rs2523638	pheno_715.2	4.632e-01	0.4632	2.300e-03	[[7061, 11938, 5288], [4, 26, 26]]	34.0	Ankylosing spondylitis	3.67	7.185e-08	2.64	2.359e-06	2.66	8.682e-07	2.66	6.242e-05	5.147e-05	2154.17
rs2523694	pheno_715.2	4.978e-01	0.4978	2.300e-03	[[6078, 12012, 6098], [27, 26, 2]]	30.0	Ankylosing spondylitis	0.28	9.363e-08	0.38	4.526e-06	0.37	1.967e-06	0.37	nan	2.715e-10	93545677.77
rs2523987	pheno_750.22	1.396e-01	0.1396	1.468e-03	[[20667, 6671, 545], [22, 15, 4]]	23.0	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	5.67	9.816e-09	2.34	6.311e-04	2.41	6.949e-04	2.41	2.136e-03	4.070e-03	53.26
rs258322	pheno_172	1.022e-01	0.1022	1.130e-01	[[19534, 4316, 228], [2375, 642, 51]]	744.0	Skin cancer	1.31	7.529e-10	1.29	4.513e-09	1.25	1.172e-07	1.25	nan	3.592e-07	nan
rs258322	pheno_172.1	1.022e-01	0.1022	4.747e-02	[[19534, 4316, 228], [902, 271, 27]]	325.0	Melanomas of skin, dx or hx	1.47	8.344e-10	1.46	1.606e-09	1.42	3.099e-08	1.42	1.093e-07	3.228e-07	nan
rs258322	pheno_172.11	1.022e-01	0.1022	4.137e-02	[[19534, 4316, 228], [777, 239, 23]]	285.0	Melanomas of skin	1.48	2.519e-09	1.48	3.896e-09	1.45	6.252e-08	1.45	2.230e-07	6.577e-07	321281.66
