SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs3135388	pheno_335	6	Multiple sclerosis	2,624 cases, 7,220 controls	4E-225	2.75	0.22	HLA-DRB1	2.37754508435	0.0277670669825	0.00419358111536	0.0164800465564	exm536451	0.00419358111536	2.37754508435	0.0463212275779	[[22384, 189, 1], [294, 6, 0]]
rs240993	pheno_696.4	6	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	5E-20	1.25	0.25	TRAF3IP2	2.41561405294	0.0186729636734	0.00366855142703	0.0283577740194	exm572427	0.00366855142703	2.41561405294	0.0309752685711	[[23656, 170, 4], [383, 7, 0]]
rs548234	pheno_695.42	6	Systemic lupus erythematosus	1,047 Chinese Han cases, 1,205 Chinese Han controls	5E-12	1.25	0.26	PRDM1, ATG5	3.11202281483	0.0139574028522	0.00195141645919	0.0186857001299	exm568967	0.00195141645919	3.11202281483	0.0264615543165	[[24835, 90, 1], [432, 5, 0]]
rs2040406	pheno_335	6	Multiple sclerosis	882 Sardinian cases, 872 Sardinian controls	1E-20	2.05	0.26	HLA-DRB,HLA-DQB1	2.37754508435	0.0277670669825	0.00419358111536	0.0187062442151	exm536451	0.00419358111536	2.37754508435	0.0463212275779	[[22384, 189, 1], [294, 6, 0]]
rs10947261	pheno_555.1	6	Crohn's disease	532 Korean ancestry cases, 733 Korean ancestry controls	3E-12	1.36	0.294	HLA-DRB5,HLA-DQA1,HLA-DRB1,HLA-DRA,BTNL2	2.48184331797	0.00854415834382	0.00428261899926	0.0265826064094	exm-rs2858880,exm536425,exm2275871,exm536439,exm536451	0.00567053676594,0.00644368922238,0.00639859904358,0.00641004071469,0.00419358111536	2.11528834602,1.99410565179,2.01286482335,2.00670376489,2.54202159769	0.0326513136414,0.031530166847,0.0305842289375,0.0310356806091,0.0120536946798	[[20944, 175], [434, 9]]
rs802734	pheno_557.1	6	Celiac disease	4,533 European descent cases, 10,750 European descent controls	3E-14	1.17	0.31	PTPRK, THEMIS	7.95267605634	0.000653109662284	0.00354991756116	0.077836626387	exm577190,exm-rs10499138	0.00225422246148,0.00129546754601	6.26951507983,10.5355014896	0.0430371621228,0.0169774627054	[[21105, 138, 2], [73, 4, 0]]
rs610604	pheno_696.4	6	Psoriasis	1,359 cases, 1,400 controls	9E-12	1.19	0.32	TNFAIP3	30.6520618557	0.00902804464684	5.05765729314e-05	0.00407110357653	exm581589	5.05765729314e-05	30.6520618557	0.0474984815062	[[23786, 2], [388, 1]]
rs3130573	pheno_709.3	6	Systemic sclerosis	564 European ancestry cases, 1,776 European ancestry controls	6E-10	1.25	0.32	PSORS1C1	11.9975731101	0.000140508772378	0.000841297617445	0.0252338241815	exm530092,exm530036,exm529778	0.000100935334096,0.000672924867938,6.73015445704e-05	30.3419117647,6.96045038705,60.681372549	0.0403871168929,0.037021087324,0.0244337266903	[[24718, 41], [201, 4]]
rs2285803	pheno_204.4	6	Multiple myeloma	2,335 European ancestry cses, 7,306 European controls	1E-10	1.19	0.32	PSORS1C1, CCHCR1, CDSN, TCF19, POU5F1	1.79046729723	0.00114674469755	0.0282796675751	0.132966964206	exm529728,exm529739	0.00664513307089,0.0218020321647	2.31919789612,1.60077849533	0.0143763213868,0.0356293044974	[[25488, 1471, 19], [313, 34, 0]]
rs9264942	pheno_071	6	HIV-1 control	516 European cases, 1,196 European controls, 341 African American cases, 892 African American controls, 117 Hispanic controls, 560 Hispanic controls	3E-35	2.9	0.34	HLA-C	22.2513661202	0.00851240436646	0.000185122854258	0.00417772455103	exm530187	0.000185122854258	22.2513661202	0.0489686830579	[[24432, 9], [122, 1]]
rs805297	pheno_714.1	6	Rheumatoid arthritis	100 Korean ancestry cases, 600 Korean ancestry controls	3E-10	1.56	0.36	APOM	1.71746029351	1.55043208848e-07	0.0316274687931	0.0967217269167	exm531837,exm532006,exm531965	0.0253179463024,0.00644303882646,0.000117761851889	1.60453062481,1.897596552,10.796	6.57935772668e-05,0.00386744917548,0.026147220838	[[22824, 1454, 17], [1011, 116, 0]]
rs7774434	pheno_571.6	6	Primary biliary cirrhosis	453 European ancestry cases, 945 European ancestry controls,	3E-26	1.75	0.371	HLA-DQB1	2.55026421779	5.45827107578e-07	0.0332420739539	0.130575389649	exm-rs2239697,exm-rs28421666	0.00600722216597,0.02739495232	2.55334438917,2.57408835792	0.0237396761249,6.16992776561e-06	[[21691, 1475, 29], [199, 38, 0]]
rs9264942	pheno_555.1	6	Crohn's disease	Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls	5E-28	1.15	0.378	HLA-C,PSORS1C1,NFKBIL1,MICB	1.57526250571	0.00694497795923	0.0255435148415	0.0925643919801	exm531398,exm-rs2524229	0.00107664356369,0.0244834084943	3.89097468509,1.48764164934	0.0484388781696,0.0370725080168	[[20176, 1054, 11], [411, 33, 1]]
rs3096702	pheno_185	6	Prostate cancer	11,085 European ancestry cases, 11,463 European ancestry controls	5E-9	1.07	0.4	AGER, AGPAT1, ATF6B, BTNL2, C2, C4A, C4B, C6orf10, CFB,CYP21A1P, CYP21A2, DOM3Z, EGFL8, FKBPL, GPSM3,HCG23, HLA-DQA1, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB5,HLA-DRB6, LOC10029, LOC100293534, LOC10050,LOC100507547, MIR1236, NOTCH4, PBX2, PPT2, PPT2-EGF,PPT2-EGFL8, PRRT1, RDBP, RNF5, RNF5P1, SKIV2L, STK19,TNXA, TNXB	1.39111276315	3.70296961773e-05	0.051043204968	0.16590386426	exm535453,exm-rs12662503,exm534760,exm536044,exm535177	0.00625799071395,0.0149730820996,0.000218693223875,0.0333017796289,0.000841127784133	1.60978766209,1.35649481021,18.121646912,1.25126650044,2.78971153846	0.0273004420367,0.0381868147772,0.0102708202545,0.0330802588909,0.0427718695342	[[7682, 780, 14], [1369, 192, 6]]
rs2301271	pheno_695.42	6	Systemic lupus erythematosus	811 anti-dsDNA positive European ancestry cases, 906 anti-dsDNA negative European ancestry cases, 4,813 European ancestry controls	2E-12	1.47	0.4	HLA-DQA2	7.63555555556	0.0111990820368	0.000319628557971	0.00415058097198	exm536889	0.000319628557971	7.63555555556	0.0339591613238	[[24911, 15], [435, 2]]
rs9394152	pheno_496	6	Chronic obstructive pulmonary disease	3,441 European ancestry ever-smokers with COPD	7E-8	22.22	0.41	ZBTB9	2.80255340479	0.00933808681099	0.000777184564439	0.000239083801367	exm539056	0.000777184564439	2.80255340479	0.0151470945554	[[23749, 27, 1], [2335, 8, 0]]
rs10947262	pheno_740	6	Knee osteoarthritis	899 Japanese cases, 3,396 Japanese controls	5E-9	1.31	0.42	BTNL2, HLA-DQA2, HLA-DQB1	1.18037956924	0.000935567270083	0.0489373884342	0.104988537767	exm-rs3763308,exm-rs7758128,exm536611,exm537014	0.041032974428,0.0267319403789,0.0082003098269,0.000117757889779	1.15353654947,1.20917012623,1.27560490736,7.48192482643	0.0148312566344,0.00757267889646,0.0495543632933,0.0124908253072	[[21240, 2124, 48], [3723, 452, 6]]
rs3129882	pheno_709.3	6	Systemic sclerosis	2,296 European ancestry cases, 5,172 European ancestry controls	2E-27	2.17	0.44	HLA-DRA	30.3419117647	0.00665475640744	8.41127784133e-05	0.00267296030677	exm2121987	8.41127784133e-05	30.3419117647	0.0403871168929	[[24759, 4], [204, 1]]
rs9268877	pheno_555.2	6	Ulcerative colitis	1,167 cases,777 controls	6E-18	1.45	0.45	HLA-DRA, BTNL2	2.08436094468	0.0228571814169	0.00663004035677	0.0211791527683	exm-rs2076535,exm535397,exm535395,exm535437,exm535361,exm535389,exm-rs3763315	0.00632528093668,0.0065064557561,0.00644998315931,0.00652767938468,0.00645986138214,0.00645986138214,0.00647690185391	2.14889455446,2.10282338807,2.12031624261,2.08429441172,2.10794622654,2.10794622654,2.10784639957	0.0428686493515,0.0453100875391,0.0443234792936,0.0464332554116,0.0450123215404,0.0450123215404,0.045018049936	[[20799, 265, 1], [334, 9, 0]]
rs7745098	pheno_201	6	Hodgkin's lymphoma	1,465 European ancestry cases, 6,417 European ancestry controls	3E-9	1.21	0.48	HBS1L, MYB	2.95295802578	0.0105870536258	0.00323025673811	0.0164235753446	exm580195	0.00323025673811	2.95295802578	0.019496516567	[[26804, 174], [313, 6]]
rs9387478	pheno_165.1	6	Lung cancer	5,510 East Asian ancestry cases, 4,544 East Asian ancestry controls	4E-10	1.18	0.5	ROS1, DCBLD1	3.34579531066	0.000545469101191	0.00146439993267	0.00830437699603	exm574529,exm574707	0.000185097933634,0.00127890149093	9.60247451025,2.68022207802	0.00749168444266,0.014750843952	[[27865, 74], [1238, 11]]
rs404860	pheno_495	6	Asthma	1,532 Japanese ancestry cases, 3,304 Japanese ancestry controls	4E-23	1.21	0.5	NOTCH4	2.73732911576	0.000164589956392	0.0022388310945	0.010129615769	exm534777,exm535009,exm535000	0.00163178790122,0.000168259523489,0.000437577838365	2.07680111618,5.89433838051,4.30269042123	0.0290397927733,0.0261058711769,0.0116461029185	[[23775, 96], [1719, 19]]
rs6927022	pheno_555.2	6	Ulcerative colitis	Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls	5E-133	1.44	0.535	HLA-DQB1,HLA-DRB1,HLA-DQA1,HLA-DRA	0.429987272771	3.20116446872e-06	0.0736872495075	-0.0385255681994	exm-rs28421666,exm536611,exm-rs3806155,exm535447	0.02739495232,0.0082003098269,0.0327802235015,0.0291543226501	0.356805944912,0.181940700809,0.513349812254,0.476742113705	0.00219118634775,0.0487165763644,0.0176387773595,0.0167119906101	[[17952, 3022, 64], [320, 21, 1]]
rs9277535	pheno_070.2	6	Hepatitis B	458 Japanese ancestry cases, 2,056 Japanese ancestry controls	3E-54	1.77	0.57	HLA-DPB1	0.157836092262	0.0058578568433	0.0321668909825	-0.00375837004228	exm-rs3128935	0.0321668909825	0.157836092262	0.0354391722246	[[22881, 1550, 18], [94, 1, 0]]
rs3077	pheno_070.2	6	Hepatitis B	458 Japanese ancestry cases, 2,056 Japanese ancestry controls	2E-61	1.87	0.6	HLA-DPA1	0.157836092262	0.0058578568433	0.0321668909825	-0.00350144577442	exm-rs3128935	0.0321668909825	0.157836092262	0.0354391722246	[[22881, 1550, 18], [94, 1, 0]]
rs9268853	pheno_555.2	6	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	1E-55	1.4	0.66	HLA-DRB5, HLA-DQA1, HLA-DRB1, HLA-DRA, BTNL2	0.426162471144	1.57595681083e-06	0.0774573738197	-0.0544655526283	exm-rs28421666,exm536611,exm-rs3806155,exm-rs2395148,exm535447	0.02739495232,0.0082003098269,0.0327802235015,0.0242076576273,0.0291543226501	0.356805944912,0.181940700809,0.513349812254,0.29011308924,0.476742113705	0.00219118634775,0.0487165763644,0.0176387773595,0.00157714915731,0.0167119906101	[[17801, 3166, 71], [319, 22, 1]]
rs9268923	pheno_555.2	6	Ulcerative colitis	1,043 German cases, 1,703 German controls	4E-15	1.45	0.67	HLA-DRA	0.500768344218	0.000213816546303	0.0605685822716	-0.0451592337764	exm535447,exm-rs3806155	0.0291543226501,0.0327802235015	0.476742113705,0.513349812254	0.0167119906101,0.0176387773595	[[18540, 2499, 52], [324, 20, 1]]
rs12526453	pheno_411	6	Coronary heart disease	22,233 European ancestry cases, 64,762 European ancestry controls	1E-9	1.1	0.67	PHACTR1	0.784594502884	0.00492447659889	0.0155644241733	-0.0818188030345	exm517155	0.0155644241733	0.784594502884	0.0120111649873	[[18610, 616, 7], [4986, 132, 0]]
rs477515	pheno_555	6	Inflammatory bowel disease	1,011 cases,4,250 controls	1E-8	1.38	0.69	HLA-DQA1	0.599962588851	0.00675051358104	0.02739495232	-0.0298442186726	exm-rs28421666	0.02739495232	0.599962588851	0.017320090974	[[20049, 1140, 24], [597, 21, 0]]
rs9277554	pheno_446.4	6	Wegener's granulomatosis	459 European ancestry cases, 1,503 European ancestry controls	2E-50	4.17	0.708	HLA-DPB1, HLA-DPB2, HSD17B8, RING1, COL11A2, RXRB, HLA-DOA, HLA-DPB1*04	0.186156932632	4.17921735485e-06	0.0834539639791	-0.00346976594223	exm537446,exm-rs3130605,exm-rs9380343,exm-rs4551215,exm-rs3097657,exm-rs3129301,exm-rs6937034,exm-rs423209,exm-rs2068204,exm537454	0.0326200329733,0.0228282080614,0.0354041865787,0.0328039835812,0.0250159819656,0.0252346825477,0.0296759866761,0.0374133638382,0.0348105525271,0.0332436069987	0.252323324333,0.176835029001,0.113468824341,0.250676134343,0.160515644693,0.159189275498,0.135363525035,0.214525460817,0.116003759474,0.247894680738	0.0271485158099,0.0487655565522,0.00408929937484,0.0271480590797,0.0352252062636,0.0357078147598,0.0117515638922,0.0098886547271,0.00390488059751,0.0272595133728	[[20084, 3861, 91], [115, 4, 0]]
rs9275698	pheno_495	6	Asthma	1,532 Japanese ancestry cases, 3,304 Japanese ancestry controls	5E-12	1.18	0.79	HLA-DQA2	0.477498681884	0.0115182251661	0.0046598479241	-0.00976559044896	exm536899	0.0046598479241	0.477498681884	0.0366158986022	[[23660, 229], [1731, 8]]
rs429608	pheno_362.2	6	Age-related macular degeneration	2,978 European ancestry cases, 2,859 European ancestry controls	3E-21	2.16	0.842	C2,CFB	0.738559163211	0.0089483449057	0.0470437796547	-0.0252197977926	exm-rs638383,exm-rs6939227	0.0463981696444,0.0463187293896	0.736068585426,0.737855159662	0.021849219526,0.0217796836699	[[24033, 2377, 67], [786, 60, 0]]
rs641153	pheno_362.2	6	Age-related macular degeneration (CNV)	1,775 European ancestry CNV cases, 4,134 European ancestry controls	1E-17	2.22	0.899	CFB	0.736068585426	0.00874501143248	0.0463981696444	-0.0251662781571	exm-rs638383	0.0463981696444	0.736068585426	0.021849219526	[[24070, 2344, 67], [787, 59, 0]]
rs522162	pheno_362.2	6	Age-related macular degeneration	1,207 European ancestry cases, 686 European ancestry controls	2E-10	2.33	0.93	RDBP,CFB, ATF6B,STK19	0.733474515212	0.00617983565865	0.0504559372792	-0.0258778752225	exm-rs638383,exm-rs1269854	0.0463981696444,0.0497661428716	0.736068585426,0.744235938816	0.021849219526,0.0198502941273	[[23858, 2548, 73], [783, 62, 1]]
rs9332739	pheno_362.2	6	Age-related macular degeneration (CNV)	1,775 European ancestry CNV cases, 4,134 European ancestry controls	2E-8	2.08	0.955	C2	0.738559163211	0.0089483449057	0.0470437796547	-0.0307232471129	exm-rs638383,exm-rs6939227	0.0463981696444,0.0463187293896	0.736068585426,0.737855159662	0.021849219526,0.0217796836699	[[24033, 2377, 67], [786, 60, 0]]
rs541862	pheno_362.2	6	Age-related macular degeneration	893 European ancestry cases, 2,199 European ancestry controls	9E-17	1.89	0.99	CFB	0.736068585426	0.00874501143248	0.0463981696444	-0.0379895648826	exm-rs638383	0.0463981696444	0.736068585426	0.021849219526	[[24070, 2344, 67], [787, 59, 0]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs12531711	pheno_571.6	7	Primary biliary cirrhosis	2,774 European ancestry cases, 9,814 European ancestry controls	9E-17	1.58	0.11	IRF5	18.4748052774	3.94262139949e-06	0.000640053899276	0.0680372333495	exm2138769	0.000640053899276	18.4748052774	1.64227264909e-05	[[23245, 27], [233, 5]]
rs10488631	pheno_571.6	7	Primary biliary cirrhosis	453 European ancestry cases, 945 European ancestry controls,	3E-10	1.63	0.11	IRF5,TNPO3	18.4748052774	3.94262139949e-06	0.000640053899276	0.0659502016517	exm2138769	0.000640053899276	18.4748052774	1.64227264909e-05	[[23245, 27], [233, 5]]
rs2730260	pheno_360.2	7	Myopia (pathological)	665 Han Chinese ancestry cases, 960 Han Chinese ancestry controls	9E-14	1.33	0.238	VIPR2	24.6093023256	0.00661906410548	0.000471063257066	0.0366226641423	exm676814	0.000471063257066	24.6093023256	0.0422676618257	[[26455, 25], [43, 1]]
rs4722404	pheno_939	7	Atopic dermatitis	1,472 Japanese ancestry cases, 7,971 Japanese ancestry controls	8E-9	1.18	0.326	CARD11	1.86401507059	0.0136888724321	0.00330288834215	0.0160045587144	exm600786	0.00330288834215	1.86401507059	0.024172782306	[[23995, 151], [1364, 16]]
rs4728142	pheno_555.2	7	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	2E-8	1.07	0.44	IRF5, TNPO3	7.26094391245	0.0122431642786	0.000487870529255	0.00752421527073	exm656925	0.000487870529255	7.26094391245	0.0365803421011	[[21231, 17], [344, 2]]
rs6465657	pheno_185	7	Prostate cancer	1,854 cases, 1,894 controls	1E-9	1.12	0.46	LMTK2	1.97793919828	0.0130035663593	0.00264372074226	0.0101496872776	exm636509	0.00264372074226	1.97793919828	0.0302171235505	[[9625, 49, 0], [1585, 16, 0]]
rs864745	pheno_555.1	7	Crohn's disease	Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls	4E-9	1.09	0.497	CREB5,JAZF1	5.65826330532	0.00300123866632	0.000959111559818	0.0100177316092	exm2147590	0.000959111559818	5.65826330532	0.00743705845788	[[21210, 34], [441, 4]]
rs1456896	pheno_555	7	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	7E-15	1.09	0.688	ZPBP,IKZF1	0.661827178177	0.00531497166659	0.0431681302783	-0.218400568803	exm2258377	0.0431681302783	0.661827178177	0.0126609851941	[[19454, 1754, 40], [587, 32, 2]]
rs7801190	pheno_411	7	Coronary heart disease	8,090 African American individuals	3E-8	1.31	0.73	SLC12A9	0.442963503946	0.0118863293619	0.00126740570502	-0.00132204053087	exm642655	0.00126740570502	0.442963503946	0.0356483936532	[[21835, 63], [5477, 7]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs2294025	pheno_242.1	8	Graves' disease	1,442 Han Chinese ancestry cases, 1,468 Han Chinese ancestry controls	8E-9	1.16	0.19	TG,WISP1,SLA	44.5018939394	0.0003169701433	0.000100935334096	0.0203802791864	exm722130,exm721962	3.36451113653e-05,6.72902227306e-05	88.679245283,29.5572327044	0.0222591828449,0.0440247157065	[[23497, 4], [264, 2]]
rs13278062	pheno_362.2	8	Age-related macular degeneration	827 Japanese ancestry cases, 3,323 Japanese ancestry controls	1E-12	1.37	0.35	TNFRSF10A, LOC389641	8.96242383209	0.00994418667914	0.000151403001144	0.00282990170115	exm689352	0.000151403001144	8.96242383209	0.0298250295878	[[26475, 7], [844, 2]]
rs28834970	pheno_290.11	8	Alzheimer's disease (late onset)	17,008 European ancestry cases, 37,154 European ancestry controls	7E-14	1.1	0.366	PTK2B	52.9955947137	0.00406107162567	6.72947510094e-05	0.0088582348506	exm2170506	6.72947510094e-05	52.9955947137	0.0278973777205	[[24060, 2], [227, 1]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs1537415	pheno_523.3	9	Periodontitis	283 German cases, 972 German controls	6E-9	1.59	0.38	GLT6D1	31.7998843262	0.000365619507552	0.000370108677366	0.0194793332148	exm796091	0.000370108677366	31.7998843262	0.00226191933207	[[27491, 19], [91, 2]]
rs10781499	pheno_555.2	9	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	3E-19	1.12	0.41	CARD9, INPP5E, SDCCAG3, SEC16A, SNAPC4	2.14217113665	0.00436994729338	0.010391012449	0.0484741440523	exm797467,exm798457,exm797379	3.36530371866e-05,0.0103132676066,5.05936319482e-05	61.5710144928,2.00095156532,61.5930232558	0.0317972365846,0.0201109983832,0.0317864056453	[[20752, 429, 3], [330, 15, 0]]
rs4077515	pheno_555.1	9	Crohn's disease	6,333 European ancestry cases, 15,056 European ancestry controls	1E-36	1.18	0.411	CARD9,SNAPC4	47.8194130926	0.000528576493241	8.43369429545e-05	0.00831568954205	exm797467,exm797379	3.36530371866e-05,5.05936319482e-05	47.8423423423,47.7207207207	0.0406164456377,0.040716775922	[[21184, 2], [443, 2]]
rs4979462	pheno_571.6	9	Primary biliary cirrhosis	487 Japanese ancestry cases, 476 Japanese ancestry controls	3E-14	1.56	0.46	TNFSF15	3.7701863354	0.00614567210656	0.00293978509157	0.0154452864845	exm775665	0.00293978509157	3.7701863354	0.0128380250527	[[23066, 133], [230, 5]]
rs7020673	pheno_250.1	9	Type 1 diabetes	7,514 cases, 9,045 controls	5E-12	1.14	0.5	GLIS3	2.82421518239	0.00230835845286	0.00137944956598	0.00683484632909	exm2259363	0.00137944956598	2.82421518239	0.00381178831416	[[21478, 55, 1], [1464, 11, 0]]
rs505922	pheno_242.1	9	Graves' disease	1,442 Han Chinese ancestry cases, 1,468 Han Chinese ancestry controls	2E-10	1.14	0.53	ABO	0.551681545799	0.0138706665075	0.0404791547495	-0.0845410672312	exm792695	0.0404791547495	0.551681545799	0.043802934142	[[21649, 1813, 37], [254, 12, 0]]
rs687621	pheno_452	9	Venous thromboembolism	1,618 European ancestry cases, 42,881 European ancestry controls	2E-52	1.55	0.65	ABO	0.761641495907	0.00453273299022	0.0404791547495	-0.0364361683358	exm792695	0.0404791547495	0.761641495907	0.0104791029771	[[20797, 1781, 39], [1380, 89, 2]]
rs4246905	pheno_555	9	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	3E-32	1.14	0.709	TNFSF8,TNFSF15,TNC	0.615978726901	0.00737294225047	0.029422649889	-0.0917837288017	exm775773	0.029422649889	0.615978726901	0.0209130980798	[[19995, 1243, 10], [598, 23, 0]]
